Region,County,Year,fips,lon,lat,Child_Population,Total_Population,Econ_Region,Homes_Total_County,Removals_Total_County,Homes_Total_County_per100K,Removals_Total_County_per1K
8-San Antonio,Karnes,2018,48255,-97.85960621,28.90493782,3226,15238,Alamo,2,15,13.1250820317627,4.6497210167389955
8-San Antonio,Karnes,2019,48255,-97.85960621,28.90493782,3269,15309,Alamo,2,12,13.064210595074792,3.6708473539308657
8-San Antonio,Karnes,2020,48255,-97.85960621,28.90493782,3338,15393,Alamo,0,17,0,5.092869982025165
8-San Antonio,Karnes,2021,48255,-97.85960621,28.90493782,3378,15466,Alamo,0,8,0,2.368265245707519
8-San Antonio,Kendall,2011,48259,-98.71160511,29.9446397,8210,34442,Alamo,4,26,11.613727425817315,3.166869671132765
8-San Antonio,Kendall,2012,48259,-98.71160511,29.9446397,8403,35529,Alamo,1,13,2.814602155985251,1.5470665238605261
8-San Antonio,Kendall,2013,48259,-98.71160511,29.9446397,8570,36647,Alamo,0,9,0,1.0501750291715286
8-San Antonio,Kendall,2014,48259,-98.71160511,29.9446397,8704,37826,Alamo,0,17,0,1.953125
8-San Antonio,Kendall,2015,48259,-98.71160511,29.9446397,8929,39084,Alamo,1,7,2.5585917511001943,0.7839623698062493
8-San Antonio,Kendall,2016,48259,-98.71160511,29.9446397,9162,40398,Alamo,4,7,9.90148027130056,0.7640253219820999
8-San Antonio,Kendall,2017,48259,-98.71160511,29.9446397,9407,41764,Alamo,3,12,7.183219998084475,1.275645795684065
8-San Antonio,Kendall,2018,48259,-98.71160511,29.9446397,9665,43173,Alamo,4,5,9.26504991545642,0.5173305742369374
8-San Antonio,Kendall,2019,48259,-98.71160511,29.9446397,9959,44686,Alamo,1,21,2.2378373539811127,2.1086454463299527
8-San Antonio,Kendall,2020,48259,-98.71160511,29.9446397,10300,46278,Alamo,0,11,0,1.0679611650485437
8-San Antonio,Kendall,2021,48259,-98.71160511,29.9446397,10696,47967,Alamo,0,9,0,0.8414360508601346
8-San Antonio,Kerr,2011,48265,-99.35016969,30.06153035,9970,49846,Alamo,4,76,8.024716125667053,7.622868605817453
8-San Antonio,Kerr,2012,48265,-99.35016969,30.06153035,9989,50065,Alamo,2,44,3.99480675122341,4.404845329862849
8-San Antonio,Kerr,2013,48265,-99.35016969,30.06153035,10024,50330,Alamo,1,57,1.9868865487780647,5.686352753391859
8-San Antonio,Kerr,2014,48265,-99.35016969,30.06153035,10029,50604,Alamo,4,56,7.904513477195478,5.583806959816532
8-San Antonio,Kerr,2015,48265,-99.35016969,30.06153035,10092,50864,Alamo,0,55,0,5.449861276258423
8-San Antonio,Kerr,2016,48265,-99.35016969,30.06153035,10147,51140,Alamo,1,73,1.9554165037152913,7.194244604316547
8-San Antonio,Kerr,2017,48265,-99.35016969,30.06153035,10201,51421,Alamo,1,26,1.9447307520273818,2.5487697284579944
8-San Antonio,Kerr,2018,48265,-99.35016969,30.06153035,10264,51716,Alamo,1,40,1.9336375589759454,3.897116134060795
8-San Antonio,Kerr,2019,48265,-99.35016969,30.06153035,10301,51993,Alamo,0,40,0,3.883118143869527
8-San Antonio,Kerr,2020,48265,-99.35016969,30.06153035,10341,52267,Alamo,1,23,1.9132531042531618,2.22415627115366
8-San Antonio,Kerr,2021,48265,-99.35016969,30.06153035,10440,52544,Alamo,2,39,3.806333739342265,3.735632183908046
8-San Antonio,Kinney,2011,48271,-100.4178441,29.35000302,702,3564,South,2,2,56.116722783389456,2.849002849002849
8-San Antonio,Kinney,2012,48271,-100.4178441,29.35000302,690,3539,South,1,3,28.256569652444195,4.3478260869565215
8-San Antonio,Kinney,2013,48271,-100.4178441,29.35000302,690,3515,South,2,0,56.899004267425326,0
8-San Antonio,Kinney,2014,48271,-100.4178441,29.35000302,682,3499,South,0,0,0,0
8-San Antonio,Kinney,2015,48271,-100.4178441,29.35000302,673,3486,South,0,0,0,0
8-San Antonio,Kinney,2016,48271,-100.4178441,29.35000302,671,3477,South,0,0,0,0
8-San Antonio,Kinney,2017,48271,-100.4178441,29.35000302,682,3468,South,0,1,0,1.466275659824047
8-San Antonio,Kinney,2018,48271,-100.4178441,29.35000302,694,3467,South,0,1,0,1.440922190201729
8-San Antonio,Kinney,2019,48271,-100.4178441,29.35000302,698,3465,South,1,4,28.86002886002886,5.730659025787966
8-San Antonio,Kinney,2020,48271,-100.4178441,29.35000302,710,3462,South,0,7,0,9.859154929577466
8-San Antonio,Kinney,2021,48271,-100.4178441,29.35000302,710,3458,South,0,4,0,5.633802816901409
8-San Antonio,La Salle,2011,48283,-99.1034773,28.34621032,1457,7009,South,1,7,14.267370523612499,4.80439258750858
8-San Antonio,La Salle,2012,48283,-99.1034773,28.34621032,1473,7144,South,0,12,0,8.146639511201629
8-San Antonio,La Salle,2013,48283,-99.1034773,28.34621032,1466,7284,South,0,8,0,5.457025920873124
8-San Antonio,La Salle,2014,48283,-99.1034773,28.34621032,1495,7421,South,1,6,13.475272874275703,4.013377926421405
8-San Antonio,La Salle,2015,48283,-99.1034773,28.34621032,1501,7556,South,1,5,13.234515616728428,3.331112591605596
8-San Antonio,La Salle,2016,48283,-99.1034773,28.34621032,1525,7695,South,1,6,12.99545159194282,3.9344262295081966
8-San Antonio,La Salle,2017,48283,-99.1034773,28.34621032,1547,7844,South,0,5,0,3.232062055591467
8-San Antonio,La Salle,2018,48283,-99.1034773,28.34621032,1573,8000,South,0,1,0,0.6357279084551812
8-San Antonio,La Salle,2019,48283,-99.1034773,28.34621032,1611,8154,South,0,2,0,1.2414649286157666
8-San Antonio,La Salle,2020,48283,-99.1034773,28.34621032,1650,8309,South,0,5,0,3.0303030303030303
8-San Antonio,La Salle,2021,48283,-99.1034773,28.34621032,1688,8479,South,0,13,0,7.701421800947867
8-San Antonio,Lavaca,2011,48285,-96.93020993,29.38437003,4442,19350,Alamo,3,5,15.503875968992249,1.1256190904997747
8-San Antonio,Lavaca,2012,48285,-96.93020993,29.38437003,4466,19441,Alamo,4,16,20.575073298698626,3.582624272279445
8-San Antonio,Lavaca,2013,48285,-96.93020993,29.38437003,4495,19562,Alamo,6,20,30.671710459053266,4.4493882091212456
8-San Antonio,Lavaca,2014,48285,-96.93020993,29.38437003,4541,19683,Alamo,5,3,25.40263171264543,0.6606474344857961
8-San Antonio,Lavaca,2015,48285,-96.93020993,29.38437003,4584,19818,Alamo,3,7,15.137753557372086,1.5270506108202442
8-San Antonio,Lavaca,2016,48285,-96.93020993,29.38437003,4666,19978,Alamo,3,15,15.016518169986988,3.2147449635662237
8-San Antonio,Lavaca,2017,48285,-96.93020993,29.38437003,4740,20155,Alamo,2,9,9.923096005953857,1.8987341772151898
8-San Antonio,Lavaca,2018,48285,-96.93020993,29.38437003,4824,20324,Alamo,4,8,19.6811651249754,1.658374792703151
8-San Antonio,Lavaca,2019,48285,-96.93020993,29.38437003,4913,20522,Alamo,1,7,4.872819413312542,1.4247913698351313
8-San Antonio,Lavaca,2020,48285,-96.93020993,29.38437003,5031,20735,Alamo,0,5,0,0.9938382031405286
8-San Antonio,Lavaca,2021,48285,-96.93020993,29.38437003,5133,20958,Alamo,1,13,4.7714476572192,2.5326319890902007
8-San Antonio,Maverick,2011,48323,-100.3144638,28.74260943,18095,54829,South,1,11,1.8238523409144796,0.6079027355623101
8-San Antonio,Maverick,2012,48323,-100.3144638,28.74260943,17955,55377,South,4,10,7.223215414341694,0.556947925368978
8-San Antonio,Maverick,2013,48323,-100.3144638,28.74260943,17903,55961,South,3,11,5.360876324583192,0.6144221638831481
8-San Antonio,Maverick,2014,48323,-100.3144638,28.74260943,17814,56529,South,1,8,1.7690035203170056,0.44908498933423147
8-San Antonio,Maverick,2015,48323,-100.3144638,28.74260943,17809,57107,South,4,8,7.00439525802441,0.44921107305295077
8-San Antonio,Maverick,2016,48323,-100.3144638,28.74260943,17839,57684,South,0,8,0,0.44845563092101576
8-San Antonio,Maverick,2017,48323,-100.3144638,28.74260943,17828,58254,South,0,9,0,0.504823872560018
8-San Antonio,Maverick,2018,48323,-100.3144638,28.74260943,17852,58820,South,0,10,0,0.560161326462021
8-San Antonio,Maverick,2019,48323,-100.3144638,28.74260943,17903,59379,South,1,14,1.684097071355193,0.7819918449421884
8-San Antonio,Maverick,2020,48323,-100.3144638,28.74260943,17868,59938,South,1,12,1.6683906703593712,0.671591672263264
8-San Antonio,Maverick,2021,48323,-100.3144638,28.74260943,17942,60484,South,2,34,3.3066596124594936,1.8949949838368074
8-San Antonio,Medina,2011,48325,-99.11008331,29.35520493,11736,46445,Alamo,4,69,8.612337173000322,5.879345603271984
8-San Antonio,Medina,2012,48325,-99.11008331,29.35520493,11672,46886,Alamo,7,66,14.929829799940281,5.6545579163810835
8-San Antonio,Medina,2013,48325,-99.11008331,29.35520493,11617,47316,Alamo,7,73,14.794149970411699,6.28389429284669
8-San Antonio,Medina,2014,48325,-99.11008331,29.35520493,11538,47769,Alamo,8,68,16.747262869224812,5.893569076096377
8-San Antonio,Medina,2015,48325,-99.11008331,29.35520493,11504,48221,Alamo,5,56,10.368926401360403,4.867872044506258
8-San Antonio,Medina,2016,48325,-99.11008331,29.35520493,11478,48680,Alamo,4,57,8.216926869350862,4.9660219550444324
8-San Antonio,Medina,2017,48325,-99.11008331,29.35520493,11469,49136,Alamo,2,39,4.070335395636601,3.4004708344232277
8-San Antonio,Medina,2018,48325,-99.11008331,29.35520493,11460,49615,Alamo,3,64,6.046558500453492,5.5846422338568935
8-San Antonio,Medina,2019,48325,-99.11008331,29.35520493,11466,50118,Alamo,3,85,5.985873338920149,7.413221698935985
8-San Antonio,Medina,2020,48325,-99.11008331,29.35520493,11494,50594,Alamo,2,31,3.9530379096335535,2.6970593353053767
8-San Antonio,Medina,2021,48325,-99.11008331,29.35520493,11477,51121,Alamo,2,34,3.912286535865887,2.9624466323952254
8-San Antonio,Real,2011,48385,-99.82215881,29.83182711,634,3314,South,0,3,0,4.73186119873817
8-San Antonio,Real,2012,48385,-99.82215881,29.83182711,603,3320,South,0,1,0,1.658374792703151
8-San Antonio,Real,2013,48385,-99.82215881,29.83182711,599,3340,South,1,12,29.940119760479043,20.033388981636058
8-San Antonio,Real,2014,48385,-99.82215881,29.83182711,606,3357,South,0,5,0,8.25082508250825
8-San Antonio,Real,2015,48385,-99.82215881,29.83182711,597,3364,South,0,9,0,15.07537688442211
8-San Antonio,Real,2016,48385,-99.82215881,29.83182711,607,3370,South,0,4,0,6.589785831960461
8-San Antonio,Real,2017,48385,-99.82215881,29.83182711,622,3386,South,0,6,0,9.64630225080386
8-San Antonio,Real,2018,48385,-99.82215881,29.83182711,646,3392,South,0,1,0,1.5479876160990713
8-San Antonio,Real,2019,48385,-99.82215881,29.83182711,660,3403,South,0,3,0,4.545454545454545
8-San Antonio,Real,2020,48385,-99.82215881,29.83182711,681,3407,South,0,3,0,4.405286343612335
8-San Antonio,Real,2021,48385,-99.82215881,29.83182711,697,3415,South,0,4,0,5.738880918220947
8-San Antonio,Uvalde,2011,48463,-99.76203107,29.35669829,7467,26468,South,2,48,7.55629439322956,6.428284451586983
8-San Antonio,Uvalde,2012,48463,-99.76203107,29.35669829,7366,26611,South,1,36,3.7578445003945737,4.887320119467825
8-San Antonio,Uvalde,2013,48463,-99.76203107,29.35669829,7308,26741,South,8,19,29.91660745671441,2.5998905309250135
8-San Antonio,Uvalde,2014,48463,-99.76203107,29.35669829,7220,26870,South,1,34,3.7216226274655746,4.709141274238227
8-San Antonio,Uvalde,2015,48463,-99.76203107,29.35669829,7174,27040,South,1,38,3.698224852071006,5.296905492054642
8-San Antonio,Uvalde,2016,48463,-99.76203107,29.35669829,7102,27181,South,0,40,0,5.632216277105041
8-San Antonio,Uvalde,2017,48463,-99.76203107,29.35669829,7065,27339,South,3,27,10.97333479644464,3.821656050955414
8-San Antonio,Uvalde,2018,48463,-99.76203107,29.35669829,7006,27541,South,0,20,0,2.8546959748786755
8-San Antonio,Uvalde,2019,48463,-99.76203107,29.35669829,6958,27729,South,3,23,10.818998160770313,3.3055475711411324
8-San Antonio,Uvalde,2020,48463,-99.76203107,29.35669829,6960,27937,South,2,20,7.158964813687941,2.8735632183908044
8-San Antonio,Uvalde,2021,48463,-99.76203107,29.35669829,6999,28166,South,1,12,3.5503798906482995,1.7145306472353192
8-San Antonio,Val Verde,2011,48465,-101.15171,29.89300587,14449,48853,South,5,8,10.234785990624935,0.5536715343622396
8-San Antonio,Val Verde,2012,48465,-101.15171,29.89300587,14301,48808,South,2,21,4.097688903458449,1.4684287812041115
8-San Antonio,Val Verde,2013,48465,-101.15171,29.89300587,14186,48767,South,3,23,6.1517009453113785,1.621316791202594
8-San Antonio,Val Verde,2014,48465,-101.15171,29.89300587,14055,48718,South,3,17,6.157888254854469,1.209533973674849
8-San Antonio,Val Verde,2015,48465,-101.15171,29.89300587,13970,48649,South,2,4,4.1110814199675225,0.2863278453829635
8-San Antonio,Val Verde,2016,48465,-101.15171,29.89300587,13847,48564,South,5,21,10.295692282349064,1.51657398714523
8-San Antonio,Val Verde,2017,48465,-101.15171,29.89300587,13740,48482,South,5,14,10.31310589497133,1.0189228529839884
8-San Antonio,Val Verde,2018,48465,-101.15171,29.89300587,13642,48408,South,3,26,6.197322756569162,1.9058789033866004
8-San Antonio,Val Verde,2019,48465,-101.15171,29.89300587,13603,48334,South,1,35,2.068936980179584,2.572961846651474
8-San Antonio,Val Verde,2020,48465,-101.15171,29.89300587,13510,48253,South,0,7,0,0.5181347150259067
8-San Antonio,Val Verde,2021,48465,-101.15171,29.89300587,13469,48180,South,0,20,0,1.4848912317172769
8-San Antonio,Victoria,2011,48469,-96.97176602,28.79640594,22977,87695,Alamo,19,79,21.66600148241063,3.4382208295251773
8-San Antonio,Victoria,2012,48469,-96.97176602,28.79640594,22858,88690,Alamo,11,86,12.402751155710904,3.7623589115408174
8-San Antonio,Victoria,2013,48469,-96.97176602,28.79640594,22839,89755,Alamo,13,88,14.483872764748483,3.85305836507728
8-San Antonio,Victoria,2014,48469,-96.97176602,28.79640594,22795,90819,Alamo,9,72,9.909820632246555,3.1585874095196314
8-San Antonio,Victoria,2015,48469,-96.97176602,28.79640594,22779,91894,Alamo,10,42,10.882103292924457,1.843803503226656
8-San Antonio,Victoria,2016,48469,-96.97176602,28.79640594,22814,93015,Alamo,6,55,6.450572488308337,2.4108003857280615
8-San Antonio,Victoria,2017,48469,-96.97176602,28.79640594,22856,94187,Alamo,3,48,3.185152940427023,2.1001050052502626
8-San Antonio,Victoria,2018,48469,-96.97176602,28.79640594,22894,95346,Alamo,5,61,5.244058481740188,2.664453568620599
8-San Antonio,Victoria,2019,48469,-96.97176602,28.79640594,22996,96533,Alamo,4,63,4.143660717060487,2.7396068881544617
8-San Antonio,Victoria,2020,48469,-96.97176602,28.79640594,23146,97744,Alamo,5,39,5.115403503028319,1.6849563639505747
8-San Antonio,Victoria,2021,48469,-96.97176602,28.79640594,23279,98869,Alamo,7,57,7.080075655665579,2.448558786889471
8-San Antonio,Wilson,2011,48493,-98.08621015,29.17315896,11317,43752,Alamo,4,39,9.1424392027793,3.446142970751966
8-San Antonio,Wilson,2012,48493,-98.08621015,29.17315896,11305,44597,Alamo,4,49,8.969213175774156,4.3343653250774
8-San Antonio,Wilson,2013,48493,-98.08621015,29.17315896,11322,45454,Alamo,6,46,13.200158401900822,4.062886415827592
8-San Antonio,Wilson,2014,48493,-98.08621015,29.17315896,11304,46322,Alamo,3,33,6.476404300332455,2.9193205944798297
8-San Antonio,Wilson,2015,48493,-98.08621015,29.17315896,11333,47206,Alamo,1,34,2.1183747828665846,3.00008823788935
8-San Antonio,Wilson,2016,48493,-98.08621015,29.17315896,11343,48091,Alamo,7,24,14.555738079890208,2.1158423697434543
8-San Antonio,Wilson,2017,48493,-98.08621015,29.17315896,11365,48995,Alamo,2,35,4.082049188692724,3.0796304443466784
8-San Antonio,Wilson,2018,48493,-98.08621015,29.17315896,11355,49908,Alamo,2,29,4.007373567363949,2.5539409951563186
8-San Antonio,Wilson,2019,48493,-98.08621015,29.17315896,11373,50837,Alamo,0,16,0,1.406840763211114
8-San Antonio,Wilson,2020,48493,-98.08621015,29.17315896,11438,51802,Alamo,1,25,1.930427396625613,2.1856968001398847
8-San Antonio,Wilson,2021,48493,-98.08621015,29.17315896,11516,52777,Alamo,1,34,1.8947647649544308,2.9524140326502257
8-San Antonio,Zavala,2011,48507,-99.76102001,28.86530621,3624,11768,South,3,12,25.492861998640382,3.3112582781456954
8-San Antonio,Zavala,2012,48507,-99.76102001,28.86530621,3622,11864,South,1,13,8.428860418071476,3.5891772501380452
8-San Antonio,Zavala,2013,48507,-99.76102001,28.86530621,3634,11960,South,1,9,8.361204013377925,2.476609796367639
8-San Antonio,Zavala,2014,48507,-99.76102001,28.86530621,3671,12065,South,1,14,8.288437629506838,3.8136747480250612
8-San Antonio,Zavala,2015,48507,-99.76102001,28.86530621,3719,12180,South,2,23,16.420361247947454,6.184458187684862
8-San Antonio,Zavala,2016,48507,-99.76102001,28.86530621,3756,12275,South,2,11,16.293279022403258,2.9286474973375936
8-San Antonio,Zavala,2017,48507,-99.76102001,28.86530621,3789,12368,South,1,10,8.085381630012938,2.6392187912377936
8-San Antonio,Zavala,2018,48507,-99.76102001,28.86530621,3818,12472,South,2,8,16.035920461834507,2.095337873232059
8-San Antonio,Zavala,2019,48507,-99.76102001,28.86530621,3863,12572,South,1,1,7.954183900731785,0.2588661661920787
8-San Antonio,Zavala,2020,48507,-99.76102001,28.86530621,3907,12682,South,1,15,7.885191610156126,3.839262861530586
8-San Antonio,Zavala,2021,48507,-99.76102001,28.86530621,3938,12780,South,0,23,0,5.8405281868969015
9-Midland,Andrews,2011,48003,-102.6378839,32.30506283,4505,15320,West,2,19,13.054830287206267,4.217536071032186
9-Midland,Andrews,2012,48003,-102.6378839,32.30506283,4685,15919,West,1,18,6.281801620704818,3.84204909284952
9-Midland,Andrews,2013,48003,-102.6378839,32.30506283,4906,16556,West,0,16,0,3.261312678353037
9-Midland,Andrews,2014,48003,-102.6378839,32.30506283,5125,17229,West,0,3,0,0.5853658536585366
9-Midland,Andrews,2015,48003,-102.6378839,32.30506283,5358,17952,West,0,21,0,3.9193729003359463
9-Midland,Andrews,2016,48003,-102.6378839,32.30506283,5625,18708,West,0,28,0,4.977777777777778
9-Midland,Andrews,2017,48003,-102.6378839,32.30506283,5899,19526,West,0,14,0,2.373283607391083
9-Midland,Andrews,2018,48003,-102.6378839,32.30506283,6217,20388,West,1,33,4.904845987835982,5.3080263792826115
9-Midland,Andrews,2019,48003,-102.6378839,32.30506283,6515,21305,West,1,27,4.693733865289838,4.144282425172678
9-Midland,Andrews,2020,48003,-102.6378839,32.30506283,6851,22269,West,3,13,13.47164219318335,1.8975332068311195
9-Midland,Andrews,2021,48003,-102.6378839,32.30506283,7199,23290,West,0,11,0,1.5279899986109182
9-Midland,Borden,2011,48033,-101.4317533,32.7436916,128,644,West,0,0,0,0
9-Midland,Borden,2012,48033,-101.4317533,32.7436916,127,646,West,0,3,0,23.62204724409449
9-Midland,Borden,2013,48033,-101.4317533,32.7436916,124,650,West,0,5,0,40.32258064516129
9-Midland,Borden,2014,48033,-101.4317533,32.7436916,115,656,West,0,0,0,0
9-Midland,Borden,2015,48033,-101.4317533,32.7436916,112,660,West,0,0,0,0
9-Midland,Borden,2016,48033,-101.4317533,32.7436916,106,667,West,0,0,0,0
9-Midland,Borden,2017,48033,-101.4317533,32.7436916,106,669,West,0,0,0,0
9-Midland,Borden,2018,48033,-101.4317533,32.7436916,108,675,West,0,4,0,37.03703703703704
9-Midland,Borden,2019,48033,-101.4317533,32.7436916,111,681,West,0,0,0,0
9-Midland,Borden,2020,48033,-101.4317533,32.7436916,113,685,West,0,0,0,0
9-Midland,Borden,2021,48033,-101.4317533,32.7436916,116,692,West,0,0,0,0
9-Midland,Coke,2011,48081,-100.5298747,31.88849293,675,3304,West,1,0,30.26634382566586,0
9-Midland,Coke,2012,48081,-100.5298747,31.88849293,670,3288,West,0,5,0,7.462686567164179
9-Midland,Coke,2013,48081,-100.5298747,31.88849293,664,3285,West,0,4,0,6.024096385542169
9-Midland,Coke,2014,48081,-100.5298747,31.88849293,658,3278,West,0,7,0,10.638297872340425
9-Midland,Coke,2015,48081,-100.5298747,31.88849293,647,3268,West,0,3,0,4.63678516228748
9-Midland,Coke,2016,48081,-100.5298747,31.88849293,644,3257,West,0,3,0,4.658385093167702
9-Midland,Coke,2017,48081,-100.5298747,31.88849293,640,3246,West,0,3,0,4.6875
9-Midland,Coke,2018,48081,-100.5298747,31.88849293,626,3236,West,1,7,30.902348578491964,11.182108626198083
9-Midland,Coke,2019,48081,-100.5298747,31.88849293,611,3226,West,0,9,0,14.729950900163667
9-Midland,Coke,2020,48081,-100.5298747,31.88849293,605,3215,West,0,1,0,1.6528925619834711
9-Midland,Coke,2021,48081,-100.5298747,31.88849293,607,3205,West,0,1,0,1.6474464579901154
9-Midland,Concho,2011,48095,-99.86413426,31.32645211,568,4081,West,1,4,24.503798088703746,7.042253521126761
9-Midland,Concho,2012,48095,-99.86413426,31.32645211,558,4087,West,1,3,24.467824810374356,5.376344086021506
9-Midland,Concho,2013,48095,-99.86413426,31.32645211,557,4088,West,0,0,0,0
9-Midland,Concho,2014,48095,-99.86413426,31.32645211,551,4095,West,0,0,0,0
9-Midland,Concho,2015,48095,-99.86413426,31.32645211,555,4102,West,0,0,0,0
9-Midland,Concho,2016,48095,-99.86413426,31.32645211,560,4119,West,0,2,0,3.571428571428571
9-Midland,Concho,2017,48095,-99.86413426,31.32645211,556,4124,West,0,0,0,0
9-Midland,Concho,2018,48095,-99.86413426,31.32645211,554,4132,West,0,2,0,3.6101083032490977
9-Midland,Concho,2019,48095,-99.86413426,31.32645211,565,4136,West,1,3,24.177949709864603,5.3097345132743365
9-Midland,Concho,2020,48095,-99.86413426,31.32645211,572,4147,West,0,5,0,8.741258741258742
9-Midland,Concho,2021,48095,-99.86413426,31.32645211,571,4149,West,0,7,0,12.259194395796849
9-Midland,Crane,2011,48103,-102.5156425,31.42846287,1317,4515,West,0,2,0,1.5186028853454823
9-Midland,Crane,2012,48103,-102.5156425,31.42846287,1336,4669,West,0,0,0,0
9-Midland,Crane,2013,48103,-102.5156425,31.42846287,1376,4831,West,0,5,0,3.633720930232558
9-Midland,Crane,2014,48103,-102.5156425,31.42846287,1430,5010,West,0,0,0,0
9-Midland,Crane,2015,48103,-102.5156425,31.42846287,1479,5190,West,0,3,0,2.028397565922921
9-Midland,Crane,2016,48103,-102.5156425,31.42846287,1532,5376,West,0,8,0,5.221932114882507
9-Midland,Crane,2017,48103,-102.5156425,31.42846287,1594,5577,West,0,7,0,4.391468005018821
9-Midland,Crane,2018,48103,-102.5156425,31.42846287,1635,5783,West,0,0,0,0
9-Midland,Crane,2019,48103,-102.5156425,31.42846287,1693,5991,West,0,5,0,2.9533372711163612
9-Midland,Crane,2020,48103,-102.5156425,31.42846287,1775,6209,West,0,3,0,1.6901408450704227
9-Midland,Crane,2021,48103,-102.5156425,31.42846287,1857,6434,West,0,0,0,0
9-Midland,Crockett,2011,48105,-101.4118364,30.72291931,981,3747,West,0,0,0,0
9-Midland,Crockett,2012,48105,-101.4118364,30.72291931,960,3774,West,0,2,0,2.0833333333333335
9-Midland,Crockett,2013,48105,-101.4118364,30.72291931,964,3813,West,1,0,26.226068712300027,0
9-Midland,Crockett,2014,48105,-101.4118364,30.72291931,967,3849,West,0,9,0,9.307135470527404
9-Midland,Crockett,2015,48105,-101.4118364,30.72291931,972,3887,West,0,8,0,8.23045267489712
9-Midland,Crockett,2016,48105,-101.4118364,30.72291931,973,3922,West,0,9,0,9.249743062692703
9-Midland,Crockett,2017,48105,-101.4118364,30.72291931,979,3953,West,0,8,0,8.171603677221656
9-Midland,Crockett,2018,48105,-101.4118364,30.72291931,986,3982,West,0,10,0,10.141987829614605
9-Midland,Crockett,2019,48105,-101.4118364,30.72291931,999,4010,West,0,18,0,18.01801801801802
9-Midland,Crockett,2020,48105,-101.4118364,30.72291931,1007,4040,West,1,6,24.752475247524753,5.958291956305859
9-Midland,Crockett,2021,48105,-101.4118364,30.72291931,1008,4071,West,0,0,0,0
9-Midland,Dawson,2011,48115,-101.9476136,32.74258137,3374,13767,West,3,13,21.791239921551536,3.8529934795494962
9-Midland,Dawson,2012,48115,-101.9476136,32.74258137,3357,13749,West,1,14,7.2732562368172236,4.1703902293714625
9-Midland,Dawson,2013,48115,-101.9476136,32.74258137,3322,13718,West,0,37,0,11.137868753762794
9-Midland,Dawson,2014,48115,-101.9476136,32.74258137,3287,13697,West,0,35,0,10.64800730149072
9-Midland,Dawson,2015,48115,-101.9476136,32.74258137,3282,13671,West,2,10,14.629507717065321,3.0469226081657528
9-Midland,Dawson,2016,48115,-101.9476136,32.74258137,3298,13666,West,0,20,0,6.064281382656155
9-Midland,Dawson,2017,48115,-101.9476136,32.74258137,3291,13644,West,0,10,0,3.038590094196293
9-Midland,Dawson,2018,48115,-101.9476136,32.74258137,3282,13629,West,0,21,0,6.39853747714808
9-Midland,Dawson,2019,48115,-101.9476136,32.74258137,3258,13611,West,2,31,14.693997502020423,9.515039901780233
9-Midland,Dawson,2020,48115,-101.9476136,32.74258137,3267,13592,West,2,9,14.714537963507945,2.7548209366391188
9-Midland,Dawson,2021,48115,-101.9476136,32.74258137,3259,13567,West,0,10,0,3.068425897514575
9-Midland,Ector,2011,48135,-102.5430907,31.86908156,40998,141074,West,18,164,12.759261097012917,4.000195131469828
9-Midland,Ector,2012,48135,-102.5430907,31.86908156,42407,145200,West,12,158,8.264462809917356,3.7257999858513924
9-Midland,Ector,2013,48135,-102.5430907,31.86908156,43934,149560,West,6,168,4.011767852366943,3.823917694723904
9-Midland,Ector,2014,48135,-102.5430907,31.86908156,45449,154070,West,2,147,1.298111248133965,3.234394596140729
9-Midland,Ector,2015,48135,-102.5430907,31.86908156,46943,158753,West,1,155,0.6299093560436653,3.301876744136506
9-Midland,Ector,2016,48135,-102.5430907,31.86908156,48404,163571,West,1,148,0.6113553135947081,3.057598545574746
9-Midland,Ector,2017,48135,-102.5430907,31.86908156,49906,168589,West,0,143,0,2.8653869274235566
9-Midland,Ector,2018,48135,-102.5430907,31.86908156,51424,173797,West,4,161,2.3015356996956218,3.130833851897947
9-Midland,Ector,2019,48135,-102.5430907,31.86908156,53039,179208,West,3,184,1.6740324092674437,3.469145345877562
9-Midland,Ector,2020,48135,-102.5430907,31.86908156,54638,184841,West,5,183,2.7050275642308796,3.349317324938687
9-Midland,Ector,2021,48135,-102.5430907,31.86908156,56087,190713,West,4,167,2.097392416877717,2.9775170716921924
9-Midland,Gaines,2011,48165,-102.6351246,32.74074537,6178,17933,West,1,16,5.576311827357386,2.589834898025251
9-Midland,Gaines,2012,48165,-102.6351246,32.74074537,6301,18371,West,2,8,10.886723640520385,1.2696397397238532
9-Midland,Gaines,2013,48165,-102.6351246,32.74074537,6424,18813,West,0,7,0,1.0896637608966375
9-Midland,Gaines,2014,48165,-102.6351246,32.74074537,6540,19269,West,0,12,0,1.834862385321101
9-Midland,Gaines,2015,48165,-102.6351246,32.74074537,6686,19735,West,0,1,0,0.14956625785222855
9-Midland,Gaines,2016,48165,-102.6351246,32.74074537,6825,20194,West,0,9,0,1.3186813186813187
9-Midland,Gaines,2017,48165,-102.6351246,32.74074537,6949,20667,West,0,22,0,3.1659231544107067
9-Midland,Gaines,2018,48165,-102.6351246,32.74074537,7065,21130,West,0,27,0,3.821656050955414
9-Midland,Gaines,2019,48165,-102.6351246,32.74074537,7182,21620,West,1,16,4.6253469010175765,2.227791701475912
9-Midland,Gaines,2020,48165,-102.6351246,32.74074537,7336,22121,West,0,18,0,2.4536532170119956
