Year,County,Region,Placement Intention,Count,Average Months since Termination of Parental Rights
2013,DeWitt,8-San Antonio,Not Permanent,5,69.6387096774194
2013,DeWitt,8-San Antonio,Permanent,1,14.6129032258065
2013,Dickens,1-Lubbock,Not Permanent,3,40.6236559139785
2013,Dimmit,8-San Antonio,Not Permanent,20,42.3548387096774
2013,Donley,1-Lubbock,Not Permanent,4,18.7741935483871
2013,Donley,1-Lubbock,Permanent,2,13.7741935483871
2013,Duval,11-Edinburg,Not Permanent,8,42.5322580645161
2013,Eastland,2-Abilene,Not Permanent,5,48.0903225806452
2013,Ector,9-Midland,Not Permanent,33,18.9824046920821
2013,Ector,9-Midland,Permanent,17,10
2013,Edwards,8-San Antonio,Not Permanent,4,16.6451612903226
2013,Ellis,3-Arlington,Not Permanent,8,5.6491935483871
2013,Ellis,3-Arlington,Permanent,1,5.16129032258065
2013,El Paso,10-El Paso,Not Permanent,104,25.5009305210918
2013,El Paso,10-El Paso,Permanent,67,13.8627828598941
2013,Erath,3-Arlington,Not Permanent,5,13.7548387096774
2013,Erath,3-Arlington,Permanent,3,3.41935483870968
2013,Falls,7-Austin,Permanent,3,7.63440860215054
2013,Fannin,3-Arlington,Not Permanent,1,47.6451612903226
2013,Fannin,3-Arlington,Permanent,1,5.87096774193548
2013,Fayette,7-Austin,Not Permanent,10,38.1967741935484
2013,Fayette,7-Austin,Permanent,11,6.17888563049853
2013,Floyd,1-Lubbock,Not Permanent,2,46.4032258064516
2013,Floyd,1-Lubbock,Permanent,5,3.08387096774194
2013,Fort Bend,6-Houston,Not Permanent,11,23.1173020527859
2013,Fort Bend,6-Houston,Permanent,10,34.8806451612903
2013,Franklin,4-Tyler,Permanent,2,1.06451612903226
2013,Freestone,7-Austin,Not Permanent,1,8.35483870967742
2013,Freestone,7-Austin,Permanent,6,13.4408602150538
2013,Frio,8-San Antonio,Not Permanent,22,21.2404692082111
2013,Frio,8-San Antonio,Permanent,7,25.5391705069124
2013,Gaines,9-Midland,Not Permanent,5,29.058064516129
2013,Gaines,9-Midland,Permanent,2,9.03225806451613
2013,Galveston,6-Houston,Not Permanent,20,20.9967741935484
2013,Galveston,6-Houston,Permanent,28,10.7638248847926
2013,Gillespie,8-San Antonio,Not Permanent,10,23.7032258064516
2013,Gillespie,8-San Antonio,Permanent,1,7.09677419354839
2013,Gonzales,8-San Antonio,Not Permanent,8,21.5806451612903
2013,Gray,1-Lubbock,Not Permanent,5,41.2387096774194
2013,Gray,1-Lubbock,Permanent,10,6.66129032258065
2013,Grayson,3-Arlington,Not Permanent,22,18.3005865102639
2013,Grayson,3-Arlington,Permanent,4,8.32258064516129
2013,Gregg,4-Tyler,Not Permanent,35,36.6119815668203
2013,Gregg,4-Tyler,Permanent,12,6.05376344086022
2013,Grimes,7-Austin,Permanent,7,22.1705069124424
2013,Guadalupe,8-San Antonio,Not Permanent,30,25.5903225806452
2013,Guadalupe,8-San Antonio,Permanent,11,7.85337243401759
2013,Hale,1-Lubbock,Not Permanent,7,18.3824884792627
2013,Hale,1-Lubbock,Permanent,14,4.42626728110599
2013,Hall,1-Lubbock,Not Permanent,1,123.774193548387
2013,Hall,1-Lubbock,Permanent,1,1.06451612903226
2013,Hamilton,7-Austin,Not Permanent,1,38.7096774193548
2013,Hansford,1-Lubbock,Not Permanent,2,11.1290322580645
2013,Hardin,5-Beaumont,Not Permanent,3,10.2903225806452
2013,Hardin,5-Beaumont,Permanent,3,32.4408602150538
2013,Harris,6-Houston,Not Permanent,691,31.9504691657719
2013,Harris,6-Houston,Permanent,591,12.7971726434147
2013,Harrison,4-Tyler,Not Permanent,4,35.2661290322581
2013,Harrison,4-Tyler,Permanent,13,10.9106699751861
2013,Haskell,2-Abilene,Permanent,2,0.129032258064516
2013,Hays,7-Austin,Not Permanent,10,16.2387096774194
2013,Hays,7-Austin,Permanent,13,10.0669975186104
2013,Hemphill,1-Lubbock,Permanent,2,4.67741935483871
2013,Henderson,4-Tyler,Not Permanent,10,36.8741935483871
2013,Henderson,4-Tyler,Permanent,19,10.723259762309
2013,Hidalgo,11-Edinburg,Not Permanent,17,36.0512333965844
2013,Hidalgo,11-Edinburg,Permanent,1,11.0967741935484
2013,Hill,7-Austin,Not Permanent,6,17.6344086021505
2013,Hill,7-Austin,Permanent,11,6.80938416422287
2013,Hockley,1-Lubbock,Not Permanent,7,55.0230414746544
2013,Hockley,1-Lubbock,Permanent,14,3.06451612903226
2013,Hood,3-Arlington,Not Permanent,12,28.6908602150538
2013,Hood,3-Arlington,Permanent,6,10.6021505376344
2013,Hopkins,4-Tyler,Not Permanent,2,55.3870967741935
2013,Hopkins,4-Tyler,Permanent,2,1.2258064516129
2013,Houston,5-Beaumont,Not Permanent,2,18.1612903225806
2013,Houston,5-Beaumont,Permanent,8,12.9596774193548
2013,Howard,9-Midland,Not Permanent,7,29.7188940092166
2013,Howard,9-Midland,Permanent,10,4.68387096774194
2013,Hudspeth,10-El Paso,Permanent,1,8.87096774193548
2013,Hunt,3-Arlington,Not Permanent,23,11.3618513323983
2013,Hunt,3-Arlington,Permanent,6,9.26344086021505
2013,Hutchinson,1-Lubbock,Not Permanent,4,36.6209677419355
2013,Hutchinson,1-Lubbock,Permanent,1,14.3225806451613
2013,Jack,2-Abilene,Not Permanent,2,10.8709677419355
2013,Jack,2-Abilene,Permanent,1,70.1935483870968
2013,Jackson,8-San Antonio,Permanent,1,53.258064516129
2013,Jasper,5-Beaumont,Not Permanent,2,40.1129032258065
2013,Jasper,5-Beaumont,Permanent,3,3.37634408602151
2013,Jefferson,5-Beaumont,Not Permanent,16,10.054435483871
2013,Jefferson,5-Beaumont,Permanent,34,14.5834914611006
2013,Jim Hogg,11-Edinburg,Not Permanent,5,17.5548387096774
2013,Jim Wells,11-Edinburg,Not Permanent,4,24.1612903225806
2013,Jim Wells,11-Edinburg,Permanent,3,11.1505376344086
2013,Johnson,3-Arlington,Not Permanent,33,25.7302052785924
2013,Johnson,3-Arlington,Permanent,17,7.89753320683112
2013,Karnes,8-San Antonio,Not Permanent,7,24.5622119815668
2013,Karnes,8-San Antonio,Permanent,2,47.2258064516129
2013,Kaufman,3-Arlington,Not Permanent,4,23.9112903225806
2013,Kendall,8-San Antonio,Not Permanent,2,61.5
2013,Kendall,8-San Antonio,Permanent,4,14.991935483871
2013,Kerr,8-San Antonio,Not Permanent,15,13.2688172043011
2013,Kerr,8-San Antonio,Permanent,6,18.6397849462366
2013,Kimble,9-Midland,Not Permanent,2,25.6935483870968
2013,Kimble,9-Midland,Permanent,2,6.12903225806452
2013,Kleberg,11-Edinburg,Not Permanent,16,15.9717741935484
2013,Kleberg,11-Edinburg,Permanent,6,14.3548387096774
2013,Knox,2-Abilene,Not Permanent,3,18.1505376344086
2013,Knox,2-Abilene,Permanent,1,3.74193548387097
2013,Lamar,4-Tyler,Permanent,6,13.3494623655914
2013,Lamb,1-Lubbock,Not Permanent,4,49.2741935483871
2013,Lamb,1-Lubbock,Permanent,5,9.74838709677419
2013,Lampasas,7-Austin,Not Permanent,5,32.8451612903226
2013,Lampasas,7-Austin,Permanent,3,11.3763440860215
2013,La Salle,8-San Antonio,Not Permanent,5,25.7483870967742
2013,La Salle,8-San Antonio,Permanent,2,12.9032258064516
2013,Lavaca,8-San Antonio,Not Permanent,4,10.5161290322581
2013,Lee,7-Austin,Not Permanent,6,20.005376344086
2013,Lee,7-Austin,Permanent,4,13.8467741935484
2013,Leon,7-Austin,Not Permanent,2,12.4354838709677
2013,Leon,7-Austin,Permanent,2,16.8387096774194
2013,Liberty,6-Houston,Not Permanent,22,21.8988269794721
2013,Liberty,6-Houston,Permanent,11,5.24046920821114
2013,Limestone,7-Austin,Not Permanent,3,17.6021505376344
2013,Limestone,7-Austin,Permanent,5,12.0193548387097
2013,Live Oak,11-Edinburg,Not Permanent,3,0.924731182795699
2013,Live Oak,11-Edinburg,Permanent,3,9.39784946236559
2013,Llano,7-Austin,Not Permanent,3,35.8387096774194
2013,Llano,7-Austin,Permanent,7,5.7926267281106
2013,Lubbock,1-Lubbock,Not Permanent,62,30.7700312174818
2013,Lubbock,1-Lubbock,Permanent,100,9.13193548387097
2013,Madison,7-Austin,Permanent,3,8.70967741935484
2013,Matagorda,6-Houston,Not Permanent,4,14.25
2013,Maverick,8-San Antonio,Not Permanent,3,14.4408602150538
2013,Maverick,8-San Antonio,Permanent,1,35.9032258064516
2013,McCulloch,9-Midland,Not Permanent,1,7.48387096774194
2013,McCulloch,9-Midland,Permanent,6,25.4193548387097
2013,McLennan,7-Austin,Not Permanent,49,20.6984858459513
2013,McLennan,7-Austin,Permanent,62,8.6165452653486
2013,Medina,8-San Antonio,Not Permanent,25,22.0735483870968
2013,Medina,8-San Antonio,Permanent,6,15.8172043010753
2013,Menard,9-Midland,Not Permanent,4,39.258064516129
2013,Midland,9-Midland,Not Permanent,30,18.7860215053763
2013,Midland,9-Midland,Permanent,18,14.2132616487455
2013,Milam,7-Austin,Not Permanent,5,9.5741935483871
2013,Milam,7-Austin,Permanent,4,7.29032258064516
2013,Mitchell,2-Abilene,Not Permanent,4,22.8064516129032
2013,Montague,2-Abilene,Not Permanent,2,13.1774193548387
2013,Montgomery,6-Houston,Not Permanent,49,17.4674127715602
2013,Montgomery,6-Houston,Permanent,64,13.0851814516129
2013,Moore,1-Lubbock,Not Permanent,5,53.8967741935484
2013,Moore,1-Lubbock,Permanent,3,10.7096774193548
2013,Morris,4-Tyler,Not Permanent,2,29.9838709677419
2013,Morris,4-Tyler,Permanent,1,8.45161290322581
2013,Nacogdoches,5-Beaumont,Not Permanent,10,36.2838709677419
2013,Nacogdoches,5-Beaumont,Permanent,8,13.116935483871
2013,Navarro,3-Arlington,Not Permanent,4,11.9435483870968
2013,Navarro,3-Arlington,Permanent,5,10.3096774193548
2013,Newton,5-Beaumont,Not Permanent,5,10.2258064516129
2013,Nolan,2-Abilene,Not Permanent,7,25.5760368663594
2013,Nolan,2-Abilene,Permanent,1,13.4193548387097
2013,Nueces,11-Edinburg,Not Permanent,45,35.0881720430108
2013,Nueces,11-Edinburg,Permanent,10,17.041935483871
2013,Orange,5-Beaumont,Not Permanent,6,28.7258064516129
2013,Orange,5-Beaumont,Permanent,8,8.10483870967742
2013,Palo Pinto,3-Arlington,Not Permanent,7,9.34562211981567
2013,Palo Pinto,3-Arlington,Permanent,12,7.59139784946237
2013,Panola,4-Tyler,Not Permanent,4,23.491935483871
2013,Panola,4-Tyler,Permanent,4,19.8709677419355
2013,Parker,3-Arlington,Not Permanent,10,27.8903225806452
2013,Parker,3-Arlington,Permanent,2,24.4516129032258
2013,Parmer,1-Lubbock,Not Permanent,3,31.4838709677419
2013,Pecos,9-Midland,Not Permanent,2,32.241935483871
2013,Polk,5-Beaumont,Not Permanent,1,50.5161290322581
2013,Polk,5-Beaumont,Permanent,10,3.86129032258065
2013,Potter,1-Lubbock,Not Permanent,43,15.039759939985
2013,Potter,1-Lubbock,Permanent,38,18.0458404074703
2013,Presidio,10-El Paso,Permanent,1,4.29032258064516
2013,Rains,4-Tyler,Not Permanent,1,1.74193548387097
2013,Rains,4-Tyler,Permanent,3,1.74193548387097
2013,Randall,1-Lubbock,Not Permanent,14,22.8341013824885
2013,Randall,1-Lubbock,Permanent,30,9.47634408602151
2013,Real,8-San Antonio,Not Permanent,2,49.3548387096774
2013,Red River,4-Tyler,Not Permanent,1,23.9677419354839
2013,Reeves,9-Midland,Not Permanent,1,11.5806451612903
2013,Robertson,7-Austin,Not Permanent,1,79.6774193548387
2013,Rockwall,3-Arlington,Not Permanent,2,14.7741935483871
2013,Rockwall,3-Arlington,Permanent,5,13.3161290322581
2013,Runnels,2-Abilene,Permanent,2,25.9516129032258
2013,Rusk,4-Tyler,Not Permanent,5,0.974193548387097
2013,Rusk,4-Tyler,Permanent,2,6.45161290322581
2013,San Jacinto,5-Beaumont,Not Permanent,3,57.7096774193548
2013,San Jacinto,5-Beaumont,Permanent,5,17.174193548387102
2013,San Patricio,11-Edinburg,Not Permanent,5,34.3161290322581
2013,San Patricio,11-Edinburg,Permanent,18,6.99641577060932
2013,San Saba,7-Austin,Not Permanent,2,105.709677419355
2013,San Saba,7-Austin,Permanent,1,3.70967741935484
2013,Scurry,2-Abilene,Not Permanent,2,11.241935483871
2013,Scurry,2-Abilene,Permanent,4,9.13709677419355
2013,Shelby,5-Beaumont,Not Permanent,5,27.4709677419355
2013,Shelby,5-Beaumont,Permanent,5,20.0064516129032
2013,Smith,4-Tyler,Not Permanent,26,10.8089330024814
2013,Smith,4-Tyler,Permanent,13,10.9975186104218
2013,Starr,11-Edinburg,Not Permanent,1,6.19354838709677
2013,Starr,11-Edinburg,Permanent,3,10.4193548387097
2013,Stephens,2-Abilene,Permanent,1,66.5806451612903
2013,Sutton,9-Midland,Permanent,1,2.80645161290323
2013,Swisher,1-Lubbock,Not Permanent,1,33.9032258064516
2013,Swisher,1-Lubbock,Permanent,1,13.6451612903226
2013,Tarrant,3-Arlington,Not Permanent,158,18.8975091874234
2013,Tarrant,3-Arlington,Permanent,52,12.5055831265509
2013,Taylor,2-Abilene,Not Permanent,9,28.8172043010753
2013,Taylor,2-Abilene,Permanent,4,15.5564516129032
2013,Terry,1-Lubbock,Not Permanent,11,11.7888563049853
2013,Terry,1-Lubbock,Permanent,5,5.80645161290323
2013,Titus,4-Tyler,Not Permanent,7,37.3732718894009
2013,Titus,4-Tyler,Permanent,3,5.97849462365591
2013,Tom Green,9-Midland,Not Permanent,49,21.3265306122449
2013,Tom Green,9-Midland,Permanent,60,16.8989247311828
2013,Travis,7-Austin,Not Permanent,121,22.9682751266329
2013,Travis,7-Austin,Permanent,101,11.0772916001278
2013,Trinity,5-Beaumont,Permanent,6,9.15591397849462
2013,Upshur,4-Tyler,Not Permanent,2,54.6935483870968
2013,Uvalde,8-San Antonio,Not Permanent,12,25.2311827956989
2013,Uvalde,8-San Antonio,Permanent,1,5.32258064516129
2013,Val Verde,8-San Antonio,Not Permanent,4,56.0322580645161
2013,Val Verde,8-San Antonio,Permanent,3,6.38709677419355
2013,Van Zandt,4-Tyler,Not Permanent,12,18.5940860215054
2013,Van Zandt,4-Tyler,Permanent,13,9.3151364764268
2013,Victoria,8-San Antonio,Not Permanent,35,23.1723502304147
2013,Victoria,8-San Antonio,Permanent,11,19.4193548387097
2013,Walker,6-Houston,Not Permanent,1,89.2258064516129
2013,Walker,6-Houston,Permanent,5,5.67741935483871
2013,Waller,6-Houston,Permanent,3,4.05376344086022
2013,Ward,9-Midland,Permanent,1,13.4838709677419
2013,Washington,7-Austin,Not Permanent,4,13.3870967741935
2013,Washington,7-Austin,Permanent,7,4.58064516129032
2013,Webb,11-Edinburg,Not Permanent,99,33.8022157054415
2013,Webb,11-Edinburg,Permanent,16,25.1290322580645
2013,Wharton,6-Houston,Not Permanent,1,32.9354838709677
2013,Wharton,6-Houston,Permanent,2,23.9677419354839
2013,Wheeler,1-Lubbock,Not Permanent,2,13.3870967741935
2013,Wichita,2-Abilene,Not Permanent,17,20.3757115749526
2013,Wichita,2-Abilene,Permanent,15,6.65806451612903
2013,Wilbarger,2-Abilene,Not Permanent,10,6.87096774193548
2013,Wilbarger,2-Abilene,Permanent,1,2.16129032258065
2013,Willacy,11-Edinburg,Not Permanent,5,24.9677419354839
2013,Williamson,7-Austin,Not Permanent,26,29.4032258064516
2013,Williamson,7-Austin,Permanent,30,8.81935483870968
2013,Wilson,8-San Antonio,Not Permanent,11,11.7947214076246
2013,Wilson,8-San Antonio,Permanent,5,3.74193548387097
2013,Winkler,9-Midland,Not Permanent,1,6.29032258064516
2013,Wise,3-Arlington,Not Permanent,9,12.3978494623656
2013,Wise,3-Arlington,Permanent,5,11.8645161290323
2013,Wood,4-Tyler,Not Permanent,6,26.3709677419355
2013,Wood,4-Tyler,Permanent,10,9.60645161290323
2013,Young,2-Abilene,Not Permanent,1,15.2903225806452
2013,Young,2-Abilene,Permanent,6,12.8279569892473
2013,Zapata,11-Edinburg,Not Permanent,10,34.5677419354839
2013,Zapata,11-Edinburg,Permanent,2,5.51612903225806
2013,Zavala,8-San Antonio,Not Permanent,9,38.4695340501792
2013,Zavala,8-San Antonio,Permanent,3,10.3225806451613
2012,Anderson,4-Tyler,Not Permanent,7,31.5023041474654
2012,Anderson,4-Tyler,Permanent,7,5.94930875576037
2012,Andrews,9-Midland,Not Permanent,5,18.9290322580645
2012,Andrews,9-Midland,Permanent,5,7.06451612903226
2012,Angelina,5-Beaumont,Not Permanent,2,39.2741935483871
2012,Angelina,5-Beaumont,Permanent,5,7.18709677419355
2012,Aransas,11-Edinburg,Not Permanent,7,16.4562211981567
2012,Aransas,11-Edinburg,Permanent,3,8.03225806451613
2012,Atascosa,8-San Antonio,Not Permanent,25,14.618064516129
2012,Atascosa,8-San Antonio,Permanent,8,23.4193548387097
2012,Bailey,1-Lubbock,Not Permanent,3,4.43010752688172
2012,Bailey,1-Lubbock,Permanent,5,8.72258064516129
2012,Bandera,8-San Antonio,Not Permanent,10,16.2903225806452
2012,Bandera,8-San Antonio,Permanent,8,7.37903225806452
2012,Bastrop,7-Austin,Not Permanent,11,36.0821114369502
2012,Bastrop,7-Austin,Permanent,9,6.59498207885305
2012,Bee,11-Edinburg,Not Permanent,10,26.141935483871
2012,Bee,11-Edinburg,Permanent,5,16.1677419354839
2012,Bell,7-Austin,Not Permanent,36,27.7043010752688
2012,Bell,7-Austin,Permanent,79,10.0204164965292
2012,Bexar,8-San Antonio,Not Permanent,616,24.915374947633
2012,Bexar,8-San Antonio,Permanent,300,14.9497849462366
2012,Blanco,7-Austin,Permanent,1,0.967741935483871
2012,Bosque,7-Austin,Not Permanent,1,17.7096774193548
2012,Bosque,7-Austin,Permanent,1,7.38709677419355
2012,Bowie,4-Tyler,Not Permanent,8,0.967741935483871
2012,Bowie,4-Tyler,Permanent,9,4.36559139784946
2012,Brazoria,6-Houston,Not Permanent,25,13.4503225806452
2012,Brazoria,6-Houston,Permanent,1,43.258064516129
2012,Brazos,7-Austin,Not Permanent,22,19.7653958944282
2012,Brazos,7-Austin,Permanent,17,14.0683111954459
2012,Brooks,11-Edinburg,Not Permanent,5,83.3741935483871
2012,Brooks,11-Edinburg,Permanent,2,6.53225806451613
2012,Brown,2-Abilene,Not Permanent,10,37.3
2012,Brown,2-Abilene,Permanent,5,18.3677419354839
2012,Burleson,7-Austin,Not Permanent,4,7.79838709677419
2012,Burleson,7-Austin,Permanent,7,12.5760368663594
2012,Burnet,7-Austin,Not Permanent,1,37.0645161290323
2012,Burnet,7-Austin,Permanent,5,5.14193548387097
2012,Caldwell,7-Austin,Not Permanent,7,25.184331797235
2012,Caldwell,7-Austin,Permanent,5,3.26451612903226
2012,Calhoun,8-San Antonio,Permanent,1,52.7096774193548
2012,Callahan,2-Abilene,Permanent,1,12.4193548387097
2012,Cameron,11-Edinburg,Not Permanent,38,38.5959252971138
2012,Cameron,11-Edinburg,Permanent,6,13.3118279569892
2012,Camp,4-Tyler,Not Permanent,3,13.7311827956989
2012,Camp,4-Tyler,Permanent,4,4.71774193548387
2012,Cass,4-Tyler,Permanent,5,5.71612903225806
2012,Chambers,6-Houston,Not Permanent,3,22.6666666666667
2012,Cherokee,4-Tyler,Not Permanent,16,16.6633064516129
2012,Cherokee,4-Tyler,Permanent,7,2.99078341013825
2012,Childress,1-Lubbock,Not Permanent,4,16.1209677419355
2012,Childress,1-Lubbock,Permanent,2,2.06451612903226
2012,Clay,2-Abilene,Not Permanent,2,37.9838709677419
2012,Cochran,1-Lubbock,Not Permanent,1,15.6774193548387
2012,Coke,9-Midland,Permanent,2,7.87096774193548
2012,Coleman,2-Abilene,Not Permanent,3,26.9139784946237
2012,Coleman,2-Abilene,Permanent,2,10.5806451612903
2012,Collin,3-Arlington,Not Permanent,46,29.6332398316971
2012,Collin,3-Arlington,Permanent,11,34.2023460410557
2012,Colorado,6-Houston,Not Permanent,6,7.22043010752688
2012,Comal,8-San Antonio,Not Permanent,20,29.0290322580645
2012,Comal,8-San Antonio,Permanent,4,9.40322580645161
2012,Comanche,2-Abilene,Not Permanent,1,39.741935483871
2012,Concho,9-Midland,Permanent,1,3
2012,Cooke,3-Arlington,Not Permanent,15,4.55268817204301
2012,Cooke,3-Arlington,Permanent,5,7.19354838709677
2012,Coryell,7-Austin,Not Permanent,3,63.8709677419355
2012,Coryell,7-Austin,Permanent,4,4.29032258064516
2012,Crosby,1-Lubbock,Not Permanent,1,12.0322580645161
2012,Crosby,1-Lubbock,Permanent,1,8.96774193548387
2012,Dallam,1-Lubbock,Not Permanent,3,14.5806451612903
2012,Dallas,3-Arlington,Not Permanent,273,41.9022805151837
2012,Dallas,3-Arlington,Permanent,166,17.9279051690634
2012,Dawson,9-Midland,Not Permanent,2,24.1290322580645
2012,Dawson,9-Midland,Permanent,12,7.10752688172043
2012,Deaf Smith,1-Lubbock,Not Permanent,13,13.8908188585608
2012,Delta,4-Tyler,Permanent,1,2.32258064516129
2012,Denton,3-Arlington,Not Permanent,76,17.3586587436333
2012,Denton,3-Arlington,Permanent,16,12.1633064516129
2012,DeWitt,8-San Antonio,Not Permanent,3,72.5376344086022
2012,DeWitt,8-San Antonio,Permanent,19,13.320882852292
2012,Dimmit,8-San Antonio,Not Permanent,13,50.0397022332506
2012,Dimmit,8-San Antonio,Permanent,5,16.3354838709677
2012,Donley,1-Lubbock,Not Permanent,2,40.0322580645161
2012,Donley,1-Lubbock,Permanent,1,14.5161290322581
2012,Duval,11-Edinburg,Not Permanent,5,58.541935483871
2012,Duval,11-Edinburg,Permanent,1,7.38709677419355
2012,Eastland,2-Abilene,Not Permanent,3,60.7849462365591
2012,Eastland,2-Abilene,Permanent,1,17.4516129032258
2012,Ector,9-Midland,Not Permanent,25,17.4851612903226
2012,Ector,9-Midland,Permanent,23,10.09396914446
2012,Edwards,8-San Antonio,Not Permanent,11,12.7595307917889
2012,Edwards,8-San Antonio,Permanent,3,34.258064516129
2012,Ellis,3-Arlington,Not Permanent,6,9.72043010752688
2012,Ellis,3-Arlington,Permanent,1,7.45161290322581
2012,El Paso,10-El Paso,Not Permanent,106,19.9391357273281
2012,El Paso,10-El Paso,Permanent,28,12.8029953917051
2012,Erath,3-Arlington,Not Permanent,3,10.5483870967742
2012,Erath,3-Arlington,Permanent,1,2.61290322580645
2012,Falls,7-Austin,Not Permanent,1,0.064516129032258
2012,Falls,7-Austin,Permanent,6,6.2741935483871
2012,Fannin,3-Arlington,Not Permanent,1,35.6451612903226
2012,Fayette,7-Austin,Not Permanent,6,8.01612903225806
2012,Fayette,7-Austin,Permanent,4,6.23387096774194
2012,Floyd,1-Lubbock,Permanent,2,4.41935483870968
2012,Fort Bend,6-Houston,Not Permanent,9,34.0215053763441
2012,Fort Bend,6-Houston,Permanent,11,31.0087976539589
2012,Freestone,7-Austin,Not Permanent,3,0.483870967741935
2012,Freestone,7-Austin,Permanent,3,14.741935483871
2012,Frio,8-San Antonio,Not Permanent,13,25.2481389578164
2012,Gaines,9-Midland,Not Permanent,5,15.4516129032258
2012,Gaines,9-Midland,Permanent,1,12.6129032258065
2012,Galveston,6-Houston,Not Permanent,17,25.168880455408
2012,Galveston,6-Houston,Permanent,15,12.7655913978495
2012,Gillespie,8-San Antonio,Not Permanent,10,30.4064516129032
2012,Gillespie,8-San Antonio,Permanent,1,20.4838709677419
2012,Gonzales,8-San Antonio,Not Permanent,2,64.4516129032258
2012,Gonzales,8-San Antonio,Permanent,7,5.7926267281106
2012,Gray,1-Lubbock,Not Permanent,6,15.241935483871
2012,Gray,1-Lubbock,Permanent,12,6.01344086021505
2012,Grayson,3-Arlington,Not Permanent,16,20.6189516129032
2012,Grayson,3-Arlington,Permanent,2,3.33870967741935
2012,Gregg,4-Tyler,Not Permanent,44,23.4384164222874
2012,Gregg,4-Tyler,Permanent,24,12.9704301075269
2012,Grimes,7-Austin,Not Permanent,7,25.5898617511521
2012,Grimes,7-Austin,Permanent,6,22.1935483870968
2012,Guadalupe,8-San Antonio,Not Permanent,38,18.7028862478778
2012,Guadalupe,8-San Antonio,Permanent,8,17.1491935483871
2012,Hale,1-Lubbock,Not Permanent,4,55.0403225806452
2012,Hale,1-Lubbock,Permanent,8,12.7056451612903
2012,Hall,1-Lubbock,Not Permanent,3,45.1075268817204
2012,Hamilton,7-Austin,Not Permanent,1,26.7096774193548
2012,Hardin,5-Beaumont,Not Permanent,1,12.2258064516129
2012,Hardin,5-Beaumont,Permanent,5,32.4516129032258
2012,Harris,6-Houston,Not Permanent,765,27.2803289057559
2012,Harris,6-Houston,Permanent,781,14.9872785097683
2012,Harrison,4-Tyler,Not Permanent,3,56.5698924731183
2012,Harrison,4-Tyler,Permanent,5,57.7548387096774
2012,Hays,7-Austin,Not Permanent,12,27.005376344086
2012,Hays,7-Austin,Permanent,9,11.7275985663082
2012,Henderson,4-Tyler,Not Permanent,9,22.4121863799283
2012,Henderson,4-Tyler,Permanent,7,8.20276497695853
2012,Hidalgo,11-Edinburg,Not Permanent,31,27.3985431841831
2012,Hidalgo,11-Edinburg,Permanent,2,15.5645161290323
2012,Hill,7-Austin,Not Permanent,5,36.2903225806452
2012,Hill,7-Austin,Permanent,6,3.71505376344086
2012,Hockley,1-Lubbock,Not Permanent,5,107.296774193548
2012,Hockley,1-Lubbock,Permanent,12,6.98655913978495
2012,Hood,3-Arlington,Not Permanent,7,54.3778801843318
2012,Hood,3-Arlington,Permanent,1,5.54838709677419
2012,Hopkins,4-Tyler,Permanent,2,11.8064516129032
2012,Houston,5-Beaumont,Not Permanent,4,41.9677419354839
2012,Houston,5-Beaumont,Permanent,4,36.2661290322581
2012,Howard,9-Midland,Not Permanent,8,28.5766129032258
2012,Howard,9-Midland,Permanent,11,8.60703812316716
2012,Hunt,3-Arlington,Not Permanent,11,19.6862170087977
2012,Hunt,3-Arlington,Permanent,1,28.7096774193548
2012,Hutchinson,1-Lubbock,Not Permanent,10,12.7258064516129
2012,Jack,2-Abilene,Not Permanent,1,58.1935483870968
2012,Jackson,8-San Antonio,Not Permanent,1,41.258064516129
2012,Jasper,5-Beaumont,Not Permanent,2,17.9677419354839
2012,Jasper,5-Beaumont,Permanent,2,11.1935483870968
2012,Jefferson,5-Beaumont,Not Permanent,12,11.8145161290323
2012,Jefferson,5-Beaumont,Permanent,47,9.18531228551819
2012,Jim Hogg,11-Edinburg,Not Permanent,5,5.69677419354839
2012,Jim Wells,11-Edinburg,Not Permanent,11,7.00293255131965
2012,Jim Wells,11-Edinburg,Permanent,3,6.27956989247312
2012,Johnson,3-Arlington,Not Permanent,46,19.6297335203366
2012,Johnson,3-Arlington,Permanent,6,18.2795698924731
2012,Jones,2-Abilene,Permanent,3,2.35483870967742
2012,Karnes,8-San Antonio,Not Permanent,10,41.7870967741935
2012,Karnes,8-San Antonio,Permanent,3,14.8387096774194
2012,Kaufman,3-Arlington,Not Permanent,3,27.6021505376344
2012,Kaufman,3-Arlington,Permanent,2,19.6612903225806
2012,Kendall,8-San Antonio,Not Permanent,7,17.4423963133641
2012,Kendall,8-San Antonio,Permanent,4,5.09677419354839
2012,Kerr,8-San Antonio,Not Permanent,15,17.9161290322581
2012,Kerr,8-San Antonio,Permanent,7,10.6359447004608
2012,Kimble,9-Midland,Permanent,2,8.67741935483871
2012,Kleberg,11-Edinburg,Not Permanent,10,13.9645161290323
2012,Knox,2-Abilene,Not Permanent,2,13.3548387096774
2012,Lamar,4-Tyler,Not Permanent,7,14.1382488479263
2012,Lamar,4-Tyler,Permanent,7,6.34101382488479
2012,Lamb,1-Lubbock,Not Permanent,2,77.7741935483871
2012,Lamb,1-Lubbock,Permanent,1,5.83870967741935
2012,Lampasas,7-Austin,Not Permanent,4,49.6935483870968
