Econ_Region,Year,County,Region,fips,lon,lat,Child_Population,Total_Population,DFPS_children_Total_County,Adopt_Need_Total_County,Homes_Total_County,Total_Families_Served_HOPES,Total_Families_Served_HIP,Total_Families_Served_TNFP,Total_Families_Served_THV_MIECHV,Total_Families_Served_THV_STATE,Total_Families_Served_THV,Physician_Access,Uninsured Rate,Graduation Rate,Personal Income per Capita,Average Wages,Population Density
Northwest,2015,Scurry,2-Abilene,48415,-100.9165071,32.74720063,4366,17598,37,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Shackelford,2-Abilene,48417,-99.35403034,32.7360276,770,3370,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Wichita,2-Abilene,48485,-98.70153389,33.98421585,29876,132213,294,40,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Stonewall,2-Abilene,48433,-100.255259,33.17842158,310,1498,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Wilbarger,2-Abilene,48487,-99.24089568,34.08044953,3173,13266,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Young,2-Abilene,48503,-98.68781396,33.17670764,4392,18571,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Taylor,2-Abilene,48441,-99.89003941,32.30138229,33423,135587,513,35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Stephens,2-Abilene,48429,-98.83612016,32.73584155,2191,9589,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2015,Knox,2-Abilene,48275,-99.74144313,33.60614755,965,3813,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Archer,2-Abilene,48009,-98.68783437,33.61539176,1836,8582,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Coleman,2-Abilene,48083,-99.45362579,31.77329421,1949,8656,25,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Baylor,2-Abilene,48023,-99.21351964,33.61648147,803,3650,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Foard,2-Abilene,48155,-99.77871109,33.97408519,240,1265,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Cottle,2-Abilene,48101,-100.2786983,34.0776571,326,1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Brown,2-Abilene,48049,-98.99989649,31.77432313,8739,38686,211,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Callahan,2-Abilene,48059,-99.37359692,32.2977738,2787,13447,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Hardeman,2-Abilene,48197,-99.7453851,34.28865227,952,3942,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Clay,2-Abilene,48077,-98.208958,33.78379717,2042,10169,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Haskell,2-Abilene,48207,-99.73029401,33.17824805,1213,6020,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Fisher,2-Abilene,48151,-100.4019503,32.74305155,820,3969,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Comanche,2-Abilene,48093,-98.55841538,31.9490639,3073,13437,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Jack,2-Abilene,48237,-98.1725509,33.23345819,1882,8905,32,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Eastland,2-Abilene,48133,-98.8325713,32.32739258,4152,18379,48,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Jones,2-Abilene,48253,-99.87850599,32.73970429,3390,19862,29,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Wichita,2-Abilene,48485,-98.70153389,33.98421585,29763,132433,338,37,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Kent,2-Abilene,48263,-100.7791031,33.18284492,160,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Shackelford,2-Abilene,48417,-99.35403034,32.7360276,767,3375,11,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Young,2-Abilene,48503,-98.68781396,33.17670764,4388,18603,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Stephens,2-Abilene,48429,-98.83612016,32.73584155,2179,9582,14,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Stonewall,2-Abilene,48433,-100.255259,33.17842158,308,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Mitchell,2-Abilene,48335,-100.9211128,32.30636024,1826,9678,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Montague,2-Abilene,48337,-97.72466993,33.67496328,4284,19392,103,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Knox,2-Abilene,48275,-99.74144313,33.60614755,981,3838,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Taylor,2-Abilene,48441,-99.89003941,32.30138229,33614,136337,615,50,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Wilbarger,2-Abilene,48487,-99.24089568,34.08044953,3139,13212,29,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Throckmorton,2-Abilene,48447,-99.21236832,33.17753907,323,1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Scurry,2-Abilene,48415,-100.9165071,32.74720063,4416,17743,47,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Runnels,2-Abilene,48399,-99.97624799,31.83105393,2508,10774,31,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2016,Nolan,2-Abilene,48353,-100.4060989,32.3034718,3973,15430,50,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Eastland,2-Abilene,48133,-98.8325713,32.32739258,4127,18357,59,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Hardeman,2-Abilene,48197,-99.7453851,34.28865227,939,3923,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Archer,2-Abilene,48009,-98.68783437,33.61539176,1784,8516,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Clay,2-Abilene,48077,-98.208958,33.78379717,2010,10075,13,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Baylor,2-Abilene,48023,-99.21351964,33.61648147,806,3645,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Foard,2-Abilene,48155,-99.77871109,33.97408519,241,1256,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Cottle,2-Abilene,48101,-100.2786983,34.0776571,325,1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Brown,2-Abilene,48049,-98.99989649,31.77432313,8678,38758,306,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Callahan,2-Abilene,48059,-99.37359692,32.2977738,2718,13442,25,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Haskell,2-Abilene,48207,-99.73029401,33.17824805,1214,6061,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Coleman,2-Abilene,48083,-99.45362579,31.77329421,1929,8609,40,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Fisher,2-Abilene,48151,-100.4019503,32.74305155,831,3979,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Comanche,2-Abilene,48093,-98.55841538,31.9490639,3028,13346,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Shackelford,2-Abilene,48417,-99.35403034,32.7360276,760,3382,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Jack,2-Abilene,48237,-98.1725509,33.23345819,1873,8888,41,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Throckmorton,2-Abilene,48447,-99.21236832,33.17753907,313,1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Kent,2-Abilene,48263,-100.7791031,33.18284492,159,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Taylor,2-Abilene,48441,-99.89003941,32.30138229,33871,137105,707,60,2,126,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Runnels,2-Abilene,48399,-99.97624799,31.83105393,2535,10822,35,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Jones,2-Abilene,48253,-99.87850599,32.73970429,3335,19827,39,7,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Mitchell,2-Abilene,48335,-100.9211128,32.30636024,1832,9713,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Wichita,2-Abilene,48485,-98.70153389,33.98421585,29690,132632,379,46,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Knox,2-Abilene,48275,-99.74144313,33.60614755,973,3866,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Young,2-Abilene,48503,-98.68781396,33.17670764,4390,18640,53,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Nolan,2-Abilene,48353,-100.4060989,32.3034718,3986,15478,52,4,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Montague,2-Abilene,48337,-97.72466993,33.67496328,4265,19350,92,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Stonewall,2-Abilene,48433,-100.255259,33.17842158,307,1511,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Stephens,2-Abilene,48429,-98.83612016,32.73584155,2162,9567,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Scurry,2-Abilene,48415,-100.9165071,32.74720063,4477,17902,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2017,Wilbarger,2-Abilene,48487,-99.24089568,34.08044953,3115,13181,39,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Hardeman,2-Abilene,48197,-99.7453851,34.28865227,946,3899,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Archer,2-Abilene,48009,-98.68783437,33.61539176,1743,8452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Baylor,2-Abilene,48023,-99.21351964,33.61648147,808,3640,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Brown,2-Abilene,48049,-98.99989649,31.77432313,8595,38827,295,39,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Callahan,2-Abilene,48059,-99.37359692,32.2977738,2677,13437,34,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Eastland,2-Abilene,48133,-98.8325713,32.32739258,4113,18307,58,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Comanche,2-Abilene,48093,-98.55841538,31.9490639,2991,13260,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Clay,2-Abilene,48077,-98.208958,33.78379717,1978,9984,23,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Coleman,2-Abilene,48083,-99.45362579,31.77329421,1936,8569,57,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Scurry,2-Abilene,48415,-100.9165071,32.74720063,4522,18045,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Cottle,2-Abilene,48101,-100.2786983,34.0776571,322,1512,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Jones,2-Abilene,48253,-99.87850599,32.73970429,3300,19790,73,9,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Kent,2-Abilene,48263,-100.7791031,33.18284492,159,791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Haskell,2-Abilene,48207,-99.73029401,33.17824805,1223,6107,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Mitchell,2-Abilene,48335,-100.9211128,32.30636024,1842,9764,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Montague,2-Abilene,48337,-97.72466993,33.67496328,4283,19298,89,16,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Knox,2-Abilene,48275,-99.74144313,33.60614755,983,3888,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Fisher,2-Abilene,48151,-100.4019503,32.74305155,826,3985,16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Foard,2-Abilene,48155,-99.77871109,33.97408519,243,1248,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Jack,2-Abilene,48237,-98.1725509,33.23345819,1864,8866,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Taylor,2-Abilene,48441,-99.89003941,32.30138229,33984,137915,790,48,2,202,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Runnels,2-Abilene,48399,-99.97624799,31.83105393,2551,10890,37,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Wilbarger,2-Abilene,48487,-99.24089568,34.08044953,3070,13130,31,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Nolan,2-Abilene,48353,-100.4060989,32.3034718,4001,15524,74,12,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Shackelford,2-Abilene,48417,-99.35403034,32.7360276,771,3387,9,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Young,2-Abilene,48503,-98.68781396,33.17670764,4385,18667,64,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Throckmorton,2-Abilene,48447,-99.21236832,33.17753907,308,1537,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Stephens,2-Abilene,48429,-98.83612016,32.73584155,2165,9567,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Wichita,2-Abilene,48485,-98.70153389,33.98421585,29612,132841,412,56,NA,130,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2018,Stonewall,2-Abilene,48433,-100.255259,33.17842158,311,1513,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Archer,2-Abilene,48009,-98.68783437,33.61539176,1727,8393,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Knox,2-Abilene,48275,-99.74144313,33.60614755,984,3912,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Baylor,2-Abilene,48023,-99.21351964,33.61648147,805,3629,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Comanche,2-Abilene,48093,-98.55841538,31.9490639,2978,13173,42,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Brown,2-Abilene,48049,-98.99989649,31.77432313,8534,38873,264,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Callahan,2-Abilene,48059,-99.37359692,32.2977738,2643,13454,27,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Hardeman,2-Abilene,48197,-99.7453851,34.28865227,940,3888,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Clay,2-Abilene,48077,-98.208958,33.78379717,1940,9885,24,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Coleman,2-Abilene,48083,-99.45362579,31.77329421,1934,8527,52,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Cottle,2-Abilene,48101,-100.2786983,34.0776571,312,1515,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Montague,2-Abilene,48337,-97.72466993,33.67496328,4265,19247,81,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Eastland,2-Abilene,48133,-98.8325713,32.32739258,4099,18261,46,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Fisher,2-Abilene,48151,-100.4019503,32.74305155,833,3983,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Foard,2-Abilene,48155,-99.77871109,33.97408519,244,1240,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Scurry,2-Abilene,48415,-100.9165071,32.74720063,4559,18208,52,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Nolan,2-Abilene,48353,-100.4060989,32.3034718,4027,15589,82,9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Wichita,2-Abilene,48485,-98.70153389,33.98421585,29589,133012,382,76,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Kent,2-Abilene,48263,-100.7791031,33.18284492,156,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Haskell,2-Abilene,48207,-99.73029401,33.17824805,1242,6150,21,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Jones,2-Abilene,48253,-99.87850599,32.73970429,3266,19766,114,15,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Throckmorton,2-Abilene,48447,-99.21236832,33.17753907,306,1528,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Runnels,2-Abilene,48399,-99.97624799,31.83105393,2567,10948,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Shackelford,2-Abilene,48417,-99.35403034,32.7360276,774,3394,9,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Jack,2-Abilene,48237,-98.1725509,33.23345819,1882,8845,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Stephens,2-Abilene,48429,-98.83612016,32.73584155,2170,9573,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Mitchell,2-Abilene,48335,-100.9211128,32.30636024,1849,9802,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Wilbarger,2-Abilene,48487,-99.24089568,34.08044953,3040,13085,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Young,2-Abilene,48503,-98.68781396,33.17670764,4386,18695,72,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Taylor,2-Abilene,48441,-99.89003941,32.30138229,34110,138697,865,71,1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2019,Stonewall,2-Abilene,48433,-100.255259,33.17842158,311,1519,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Archer,2-Abilene,48009,-98.68783437,33.61539176,1700,8344,17,2,NA,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA
Northwest,2020,Clay,2-Abilene,48077,-98.208958,33.78379717,1915,9787,18,1,NA,3,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA
Northwest,2020,Baylor,2-Abilene,48023,-99.21351964,33.61648147,809,3624,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Comanche,2-Abilene,48093,-98.55841538,31.9490639,2960,13075,40,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Brown,2-Abilene,48049,-98.99989649,31.77432313,8466,38923,278,23,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Callahan,2-Abilene,48059,-99.37359692,32.2977738,2581,13456,36,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Kent,2-Abilene,48263,-100.7791031,33.18284492,149,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Coleman,2-Abilene,48083,-99.45362579,31.77329421,1949,8478,41,6,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Fisher,2-Abilene,48151,-100.4019503,32.74305155,831,3985,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Foard,2-Abilene,48155,-99.77871109,33.97408519,244,1240,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Cottle,2-Abilene,48101,-100.2786983,34.0776571,310,1510,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Jones,2-Abilene,48253,-99.87850599,32.73970429,3242,19735,86,14,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Throckmorton,2-Abilene,48447,-99.21236832,33.17753907,311,1519,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Eastland,2-Abilene,48133,-98.8325713,32.32739258,4078,18205,47,6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Hardeman,2-Abilene,48197,-99.7453851,34.28865227,942,3870,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Haskell,2-Abilene,48207,-99.73029401,33.17824805,1243,6197,18,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Montague,2-Abilene,48337,-97.72466993,33.67496328,4242,19199,63,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Knox,2-Abilene,48275,-99.74144313,33.60614755,989,3937,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Wilbarger,2-Abilene,48487,-99.24089568,34.08044953,2978,13038,42,3,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Northwest,2020,Jack,2-Abilene,48237,-98.1725509,33.23345819,1914,8841,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Stonewall,2-Abilene,48433,-100.255259,33.17842158,309,1523,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Mitchell,2-Abilene,48335,-100.9211128,32.30636024,1882,9865,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Stephens,2-Abilene,48429,-98.83612016,32.73584155,2169,9570,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Nolan,2-Abilene,48353,-100.4060989,32.3034718,4039,15642,84,7,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Scurry,2-Abilene,48415,-100.9165071,32.74720063,4621,18368,63,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Runnels,2-Abilene,48399,-99.97624799,31.83105393,2576,11009,28,9,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Young,2-Abilene,48503,-98.68781396,33.17670764,4396,18712,65,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Shackelford,2-Abilene,48417,-99.35403034,32.7360276,767,3405,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Taylor,2-Abilene,48441,-99.89003941,32.30138229,34267,139457,858,91,NA,152,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,2020,Wichita,2-Abilene,48485,-98.70153389,33.98421585,29489,133138,411,51,NA,70,1,NA,343,NA,343,NA,NA,NA,NA,NA,NA
Northwest,NA,Baylor,NA,48023,-99.21351964,33.61648147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,NA,Kent,NA,48263,-100.7791031,33.18284492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,NA,Knox,NA,48275,-99.74144313,33.60614755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northwest,NA,Fisher,NA,48151,-100.4019503,32.74305155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
