Region,County,Year,fips,lon,lat,Child_Population,Total_Population,DFPS_children_Total_County,Adopt_Need_Total_County,Homes_Total_County,Removals_Total_County,Total_Families_Served_HOPES,Total_Families_Served_HIP,Total_Families_Served_TNFP,Total_Families_Served_THV_MIECHV,Total_Families_Served_THV_STATE,Total_Families_Served_THV
4-Tyler,Wood,2019,48499,-95.38206498,32.78634374,8869,44993,84,11,8,49,NA,1,NA,NA,NA,NA
4-Tyler,Wood,2020,48499,-95.38206498,32.78634374,8963,45292,100,8,9,39,NA,NA,1,1,NA,1
4-Tyler,Wood,2021,48499,-95.38206498,32.78634374,9052,45611,102,7,12,38,NA,5,1,1,NA,1
5-Beaumont,Angelina,2011,48005,-94.611742,31.25475875,23190,87214,106,13,14,38,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2012,48005,-94.611742,31.25475875,23250,87642,113,7,9,42,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2013,48005,-94.611742,31.25475875,23319,88085,111,12,18,38,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2014,48005,-94.611742,31.25475875,23309,88489,163,14,20,90,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2015,48005,-94.611742,31.25475875,23247,88868,205,13,19,91,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2016,48005,-94.611742,31.25475875,23212,89219,208,33,25,71,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2017,48005,-94.611742,31.25475875,23157,89557,237,23,19,97,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2018,48005,-94.611742,31.25475875,23113,89860,239,26,14,86,NA,5,NA,NA,NA,NA
5-Beaumont,Angelina,2019,48005,-94.611742,31.25475875,23060,90151,257,37,14,89,NA,2,NA,NA,NA,NA
5-Beaumont,Angelina,2020,48005,-94.611742,31.25475875,23070,90437,235,36,11,59,NA,NA,NA,NA,NA,NA
5-Beaumont,Angelina,2021,48005,-94.611742,31.25475875,23086,90739,203,23,21,68,NA,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2011,48199,-94.39021394,30.33238431,13946,54868,65,7,12,10,NA,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2012,48199,-94.39021394,30.33238431,13849,55104,51,6,4,16,NA,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2013,48199,-94.39021394,30.33238431,13751,55331,51,6,10,17,NA,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2014,48199,-94.39021394,30.33238431,13615,55546,54,11,4,30,NA,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2015,48199,-94.39021394,30.33238431,13457,55738,61,7,4,24,NA,2,NA,NA,NA,NA
5-Beaumont,Hardin,2016,48199,-94.39021394,30.33238431,13266,55906,63,10,5,18,3,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2017,48199,-94.39021394,30.33238431,13076,56051,63,9,12,24,10,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2018,48199,-94.39021394,30.33238431,12862,56216,110,8,13,77,1,4,NA,NA,NA,NA
5-Beaumont,Hardin,2019,48199,-94.39021394,30.33238431,12656,56350,170,20,13,72,NA,NA,NA,NA,NA,NA
5-Beaumont,Hardin,2020,48199,-94.39021394,30.33238431,12509,56486,187,12,7,64,1,NA,11,NA,NA,NA
5-Beaumont,Hardin,2021,48199,-94.39021394,30.33238431,12395,56626,172,9,12,58,7,NA,9,NA,NA,NA
5-Beaumont,Houston,2011,48225,-95.42225367,31.31764137,4775,23591,45,7,4,20,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2012,48225,-95.42225367,31.31764137,4680,23460,60,8,4,21,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2013,48225,-95.42225367,31.31764137,4616,23335,64,10,3,20,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2014,48225,-95.42225367,31.31764137,4577,23236,64,9,1,17,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2015,48225,-95.42225367,31.31764137,4584,23135,81,9,1,41,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2016,48225,-95.42225367,31.31764137,4534,23026,119,13,4,58,1,NA,NA,NA,NA,NA
5-Beaumont,Houston,2017,48225,-95.42225367,31.31764137,4530,22931,114,18,3,23,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2018,48225,-95.42225367,31.31764137,4519,22832,117,16,1,44,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2019,48225,-95.42225367,31.31764137,4529,22738,102,11,1,31,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2020,48225,-95.42225367,31.31764137,4522,22620,69,10,1,19,NA,NA,NA,NA,NA,NA
5-Beaumont,Houston,2021,48225,-95.42225367,31.31764137,4539,22531,49,15,4,19,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2011,48241,-94.02495849,30.74391255,8727,35702,49,9,11,8,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2012,48241,-94.02495849,30.74391255,8642,35708,42,4,9,17,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2013,48241,-94.02495849,30.74391255,8551,35725,51,5,8,21,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2014,48241,-94.02495849,30.74391255,8494,35727,48,4,10,19,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2015,48241,-94.02495849,30.74391255,8431,35716,76,9,13,47,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2016,48241,-94.02495849,30.74391255,8422,35696,133,9,15,89,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2017,48241,-94.02495849,30.74391255,8410,35679,188,18,16,96,1,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2018,48241,-94.02495849,30.74391255,8365,35649,198,32,15,74,NA,5,NA,NA,NA,NA
5-Beaumont,Jasper,2019,48241,-94.02495849,30.74391255,8314,35593,149,13,12,38,NA,1,NA,NA,NA,NA
5-Beaumont,Jasper,2020,48241,-94.02495849,30.74391255,8283,35525,104,9,6,44,NA,NA,NA,NA,NA,NA
5-Beaumont,Jasper,2021,48241,-94.02495849,30.74391255,8248,35456,99,8,14,38,NA,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2011,48245,-94.1708778,29.88425832,59936,253084,305,39,63,126,NA,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2012,48245,-94.1708778,29.88425832,59469,253540,403,59,57,202,NA,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2013,48245,-94.1708778,29.88425832,59216,254084,384,50,57,146,NA,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2014,48245,-94.1708778,29.88425832,59160,254671,383,63,52,181,NA,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2015,48245,-94.1708778,29.88425832,59189,255300,379,69,44,147,NA,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2016,48245,-94.1708778,29.88425832,59361,255994,448,64,44,199,78,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2017,48245,-94.1708778,29.88425832,59640,256679,442,92,36,178,127,NA,NA,NA,NA,NA
5-Beaumont,Jefferson,2018,48245,-94.1708778,29.88425832,59854,257363,435,75,34,179,192,15,NA,NA,NA,NA
5-Beaumont,Jefferson,2019,48245,-94.1708778,29.88425832,60075,258020,442,83,42,189,218,2,NA,NA,NA,NA
5-Beaumont,Jefferson,2020,48245,-94.1708778,29.88425832,60433,258678,483,79,28,213,110,NA,118,NA,NA,NA
5-Beaumont,Jefferson,2021,48245,-94.1708778,29.88425832,60613,259249,538,114,43,239,114,NA,120,NA,NA,NA
5-Beaumont,Nacogdoches,2011,48347,-94.6158776,31.61604108,14754,64303,183,27,12,75,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2012,48347,-94.6158776,31.61604108,14456,64067,201,42,14,67,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2013,48347,-94.6158776,31.61604108,14214,63845,205,18,13,48,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2014,48347,-94.6158776,31.61604108,13985,63644,184,31,12,75,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2015,48347,-94.6158776,31.61604108,13806,63548,177,40,12,41,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2016,48347,-94.6158776,31.61604108,13664,63583,179,33,15,71,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2017,48347,-94.6158776,31.61604108,13580,63691,214,28,18,93,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2018,48347,-94.6158776,31.61604108,13544,63839,224,19,10,93,NA,4,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2019,48347,-94.6158776,31.61604108,13479,63981,267,33,15,118,NA,1,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2020,48347,-94.6158776,31.61604108,13443,64106,280,45,10,103,NA,NA,NA,NA,NA,NA
5-Beaumont,Nacogdoches,2021,48347,-94.6158776,31.61604108,13391,64181,234,56,13,45,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2011,48351,-93.74462993,30.78619977,3206,14335,17,2,1,11,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2012,48351,-93.74462993,30.78619977,3072,14259,27,3,2,13,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2013,48351,-93.74462993,30.78619977,2999,14184,26,5,NA,7,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2014,48351,-93.74462993,30.78619977,2916,14117,22,7,NA,8,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2015,48351,-93.74462993,30.78619977,2842,14051,24,6,NA,12,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2016,48351,-93.74462993,30.78619977,2776,13982,43,7,3,23,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2017,48351,-93.74462993,30.78619977,2725,13912,40,4,3,6,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2018,48351,-93.74462993,30.78619977,2699,13847,34,3,3,16,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2019,48351,-93.74462993,30.78619977,2652,13784,33,5,5,14,NA,NA,NA,NA,NA,NA
5-Beaumont,Newton,2020,48351,-93.74462993,30.78619977,2621,13724,20,2,2,NA,NA,NA,1,NA,NA,NA
5-Beaumont,Newton,2021,48351,-93.74462993,30.78619977,2596,13654,21,1,4,20,NA,NA,NA,NA,NA,NA
5-Beaumont,Orange,2011,48361,-93.89653794,30.12807126,20199,82255,188,11,28,106,NA,NA,NA,NA,NA,NA
5-Beaumont,Orange,2012,48361,-93.89653794,30.12807126,19958,82680,217,22,31,79,NA,NA,NA,NA,NA,NA
5-Beaumont,Orange,2013,48361,-93.89653794,30.12807126,19806,83138,212,14,25,70,NA,NA,NA,NA,NA,NA
5-Beaumont,Orange,2014,48361,-93.89653794,30.12807126,19678,83588,225,30,27,110,NA,NA,NA,NA,NA,NA
5-Beaumont,Orange,2015,48361,-93.89653794,30.12807126,19598,84037,286,22,15,109,NA,NA,NA,NA,NA,NA
5-Beaumont,Orange,2016,48361,-93.89653794,30.12807126,19600,84466,293,41,17,121,3,NA,NA,NA,NA,NA
5-Beaumont,Orange,2017,48361,-93.89653794,30.12807126,19578,84886,266,40,17,79,3,NA,NA,NA,NA,NA
5-Beaumont,Orange,2018,48361,-93.89653794,30.12807126,19593,85320,267,43,17,123,1,2,NA,NA,NA,NA
5-Beaumont,Orange,2019,48361,-93.89653794,30.12807126,19637,85744,284,42,19,111,NA,2,NA,NA,NA,NA
5-Beaumont,Orange,2020,48361,-93.89653794,30.12807126,19718,86155,283,53,10,103,NA,1,35,NA,NA,NA
5-Beaumont,Orange,2021,48361,-93.89653794,30.12807126,19723,86539,262,41,14,75,4,NA,40,NA,NA,NA
5-Beaumont,Polk,2011,48373,-94.82994949,30.79250963,9517,45681,126,6,10,47,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2012,48373,-94.82994949,30.79250963,9454,46009,117,12,5,45,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2013,48373,-94.82994949,30.79250963,9411,46336,123,11,6,44,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2014,48373,-94.82994949,30.79250963,9370,46700,128,12,4,58,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2015,48373,-94.82994949,30.79250963,9371,47077,109,7,6,24,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2016,48373,-94.82994949,30.79250963,9378,47485,91,5,4,52,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2017,48373,-94.82994949,30.79250963,9395,47886,100,3,NA,56,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2018,48373,-94.82994949,30.79250963,9427,48283,117,11,2,46,NA,1,NA,NA,NA,NA
5-Beaumont,Polk,2019,48373,-94.82994949,30.79250963,9450,48689,111,12,3,38,NA,1,NA,NA,NA,NA
5-Beaumont,Polk,2020,48373,-94.82994949,30.79250963,9500,49080,103,9,6,34,NA,NA,NA,NA,NA,NA
5-Beaumont,Polk,2021,48373,-94.82994949,30.79250963,9580,49480,110,7,9,36,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2011,48403,-93.85170439,31.34321941,2067,10745,18,NA,NA,3,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2012,48403,-93.85170439,31.34321941,2007,10651,11,NA,NA,3,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2013,48403,-93.85170439,31.34321941,1970,10551,7,NA,NA,2,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2014,48403,-93.85170439,31.34321941,1935,10462,9,NA,1,7,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2015,48403,-93.85170439,31.34321941,1913,10372,9,1,1,4,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2016,48403,-93.85170439,31.34321941,1898,10283,16,1,1,7,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2017,48403,-93.85170439,31.34321941,1880,10201,38,1,3,30,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2018,48403,-93.85170439,31.34321941,1856,10116,37,6,1,10,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2019,48403,-93.85170439,31.34321941,1840,10019,31,1,1,7,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2020,48403,-93.85170439,31.34321941,1832,9936,18,3,1,7,NA,NA,NA,NA,NA,NA
5-Beaumont,Sabine,2021,48403,-93.85170439,31.34321941,1833,9840,33,3,2,23,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2011,48405,-94.16809762,31.39427005,1790,8790,3,NA,2,1,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2012,48405,-94.16809762,31.39427005,1758,8755,7,NA,3,6,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2013,48405,-94.16809762,31.39427005,1705,8709,13,NA,3,5,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2014,48405,-94.16809762,31.39427005,1679,8660,11,1,2,3,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2015,48405,-94.16809762,31.39427005,1672,8631,13,2,1,3,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2016,48405,-94.16809762,31.39427005,1655,8584,11,NA,2,4,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2017,48405,-94.16809762,31.39427005,1624,8543,14,NA,2,8,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2018,48405,-94.16809762,31.39427005,1627,8498,20,NA,4,13,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2019,48405,-94.16809762,31.39427005,1624,8445,20,NA,2,6,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2020,48405,-94.16809762,31.39427005,1629,8405,19,NA,1,10,NA,NA,NA,NA,NA,NA
5-Beaumont,San Augustine,2021,48405,-94.16809762,31.39427005,1635,8365,23,2,2,10,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2011,48407,-95.16683273,30.57948905,6233,26599,61,7,7,19,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2012,48407,-95.16683273,30.57948905,6201,26822,82,7,3,33,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2013,48407,-95.16683273,30.57948905,6178,27081,74,8,3,22,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2014,48407,-95.16683273,30.57948905,6141,27337,49,7,1,11,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2015,48407,-95.16683273,30.57948905,6168,27583,54,3,NA,29,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2016,48407,-95.16683273,30.57948905,6165,27842,61,7,1,28,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2017,48407,-95.16683273,30.57948905,6228,28106,62,3,4,30,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2018,48407,-95.16683273,30.57948905,6266,28348,63,2,3,26,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2019,48407,-95.16683273,30.57948905,6310,28602,70,5,3,28,NA,1,NA,NA,NA,NA
5-Beaumont,San Jacinto,2020,48407,-95.16683273,30.57948905,6385,28844,52,6,2,12,NA,NA,NA,NA,NA,NA
5-Beaumont,San Jacinto,2021,48407,-95.16683273,30.57948905,6455,29085,47,10,5,14,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2011,48419,-94.14495261,31.79242191,6647,25452,66,5,4,21,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2012,48419,-94.14495261,31.79242191,6632,25470,73,7,4,38,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2013,48419,-94.14495261,31.79242191,6647,25503,82,10,2,31,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2014,48419,-94.14495261,31.79242191,6680,25542,66,7,1,34,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2015,48419,-94.14495261,31.79242191,6699,25552,99,2,2,43,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2016,48419,-94.14495261,31.79242191,6709,25582,88,2,2,30,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2017,48419,-94.14495261,31.79242191,6709,25574,79,6,4,37,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2018,48419,-94.14495261,31.79242191,6700,25580,73,4,4,39,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2019,48419,-94.14495261,31.79242191,6651,25565,64,4,2,25,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2020,48419,-94.14495261,31.79242191,6658,25545,71,6,NA,33,NA,NA,NA,NA,NA,NA
5-Beaumont,Shelby,2021,48419,-94.14495261,31.79242191,6640,25537,57,1,4,22,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2011,48455,-95.13551682,31.0885069,2980,14546,38,2,3,12,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2012,48455,-95.13551682,31.0885069,2897,14513,60,NA,2,36,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2013,48455,-95.13551682,31.0885069,2860,14482,47,6,2,10,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2014,48455,-95.13551682,31.0885069,2803,14459,41,1,3,10,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2015,48455,-95.13551682,31.0885069,2774,14429,49,1,2,32,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2016,48455,-95.13551682,31.0885069,2748,14404,55,14,2,21,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2017,48455,-95.13551682,31.0885069,2724,14371,56,6,2,21,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2018,48455,-95.13551682,31.0885069,2683,14321,55,9,2,24,NA,2,NA,NA,NA,NA
5-Beaumont,Trinity,2019,48455,-95.13551682,31.0885069,2664,14285,60,9,2,34,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2020,48455,-95.13551682,31.0885069,2650,14233,40,6,NA,5,NA,NA,NA,NA,NA,NA
5-Beaumont,Trinity,2021,48455,-95.13551682,31.0885069,2633,14183,40,2,1,19,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2011,48457,-94.37651432,30.7712607,4280,21709,17,NA,4,6,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2012,48457,-94.37651432,30.7712607,4208,21650,21,NA,5,7,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2013,48457,-94.37651432,30.7712607,4163,21602,30,NA,5,18,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2014,48457,-94.37651432,30.7712607,4130,21547,30,1,6,14,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2015,48457,-94.37651432,30.7712607,4119,21503,44,4,7,26,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2016,48457,-94.37651432,30.7712607,4146,21473,37,7,8,9,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2017,48457,-94.37651432,30.7712607,4143,21446,48,NA,8,28,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2018,48457,-94.37651432,30.7712607,4156,21396,69,7,7,43,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2019,48457,-94.37651432,30.7712607,4198,21379,105,6,10,53,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2020,48457,-94.37651432,30.7712607,4222,21343,87,10,6,14,NA,NA,NA,NA,NA,NA
5-Beaumont,Tyler,2021,48457,-94.37651432,30.7712607,4265,21313,49,9,7,8,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2011,48015,-96.27791829,29.88711223,7045,28601,19,4,3,7,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2012,48015,-96.27791829,29.88711223,6981,28791,20,NA,3,10,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2013,48015,-96.27791829,29.88711223,6936,29004,31,2,3,15,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2014,48015,-96.27791829,29.88711223,6908,29208,39,1,1,21,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2015,48015,-96.27791829,29.88711223,6937,29394,27,3,2,7,NA,1,NA,NA,NA,NA
6-Houston,Austin,2016,48015,-96.27791829,29.88711223,6919,29603,22,3,2,8,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2017,48015,-96.27791829,29.88711223,6889,29801,21,2,3,6,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2018,48015,-96.27791829,29.88711223,6884,30002,13,2,1,4,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2019,48015,-96.27791829,29.88711223,6916,30207,11,1,3,3,NA,1,NA,NA,NA,NA
6-Houston,Austin,2020,48015,-96.27791829,29.88711223,6938,30402,18,1,3,7,NA,NA,NA,NA,NA,NA
6-Houston,Austin,2021,48015,-96.27791829,29.88711223,6937,30609,27,NA,NA,14,NA,NA,NA,NA,NA,NA
6-Houston,Brazoria,2011,48039,-95.45578479,29.19345387,87673,319062,388,17,37,122,NA,NA,NA,NA,NA,NA
6-Houston,Brazoria,2012,48039,-95.45578479,29.19345387,88557,325104,302,26,38,92,NA,NA,NA,NA,NA,NA
6-Houston,Brazoria,2013,48039,-95.45578479,29.19345387,89287,331171,269,14,24,93,NA,NA,NA,NA,NA,NA
6-Houston,Brazoria,2014,48039,-95.45578479,29.19345387,90160,337303,256,26,19,89,NA,NA,NA,NA,NA,NA
6-Houston,Brazoria,2015,48039,-95.45578479,29.19345387,90983,343497,256,39,17,84,NA,NA,NA,NA,NA,NA
6-Houston,Brazoria,2016,48039,-95.45578479,29.19345387,91720,349762,258,27,21,82,2,NA,NA,NA,NA,NA
6-Houston,Brazoria,2017,48039,-95.45578479,29.19345387,92622,356123,268,27,13,103,4,2,NA,NA,NA,NA
6-Houston,Brazoria,2018,48039,-95.45578479,29.19345387,93035,362609,321,40,19,139,2,2,NA,NA,NA,NA
6-Houston,Brazoria,2019,48039,-95.45578479,29.19345387,93559,369156,356,46,17,84,10,NA,NA,NA,NA,NA
6-Houston,Brazoria,2020,48039,-95.45578479,29.19345387,94183,375869,329,34,17,90,9,NA,6,NA,1,1
6-Houston,Brazoria,2021,48039,-95.45578479,29.19345387,94898,382793,301,38,NA,87,28,1,4,NA,1,1
6-Houston,Chambers,2011,48071,-94.60891308,29.73912276,9986,35680,58,12,5,20,NA,NA,NA,NA,NA,NA
6-Houston,Chambers,2012,48071,-94.60891308,29.73912276,10009,36319,75,3,3,37,NA,NA,NA,NA,NA,NA
6-Houston,Chambers,2013,48071,-94.60891308,29.73912276,10071,36973,63,8,3,19,NA,NA,NA,NA,NA,NA
6-Houston,Chambers,2014,48071,-94.60891308,29.73912276,10122,37652,58,3,4,20,NA,NA,NA,NA,NA,NA
6-Houston,Chambers,2015,48071,-94.60891308,29.73912276,10238,38356,52,5,4,20,NA,NA,NA,NA,NA,NA
6-Houston,Chambers,2016,48071,-94.60891308,29.73912276,10303,39083,76,2,2,52,NA,NA,NA,NA,NA,NA
6-Houston,Chambers,2017,48071,-94.60891308,29.73912276,10433,39835,76,4,NA,22,2,NA,NA,NA,NA,NA
6-Houston,Chambers,2018,48071,-94.60891308,29.73912276,10555,40629,68,6,1,20,1,NA,NA,NA,NA,NA
6-Houston,Chambers,2019,48071,-94.60891308,29.73912276,10690,41451,58,2,1,12,NA,NA,NA,NA,NA,NA
6-Houston,Chambers,2020,48071,-94.60891308,29.73912276,10887,42320,29,3,1,3,1,NA,2,NA,1,1
6-Houston,Chambers,2021,48071,-94.60891308,29.73912276,11086,43243,33,3,NA,19,NA,NA,3,NA,1,1
6-Houston,Colorado,2011,48089,-96.52630821,29.6208542,4911,20902,35,3,1,21,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2012,48089,-96.52630821,29.6208542,4855,20920,27,6,NA,2,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2013,48089,-96.52630821,29.6208542,4857,20964,25,2,2,11,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2014,48089,-96.52630821,29.6208542,4875,21009,22,8,NA,10,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2015,48089,-96.52630821,29.6208542,4873,21046,23,6,NA,7,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2016,48089,-96.52630821,29.6208542,4879,21097,19,3,NA,7,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2017,48089,-96.52630821,29.6208542,4903,21145,16,5,NA,4,NA,1,NA,NA,NA,NA
6-Houston,Colorado,2018,48089,-96.52630821,29.6208542,4917,21199,20,1,1,9,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2019,48089,-96.52630821,29.6208542,4923,21239,17,1,NA,3,NA,1,NA,NA,NA,NA
6-Houston,Colorado,2020,48089,-96.52630821,29.6208542,4956,21273,12,2,NA,6,NA,NA,NA,NA,NA,NA
6-Houston,Colorado,2021,48089,-96.52630821,29.6208542,4976,21318,19,3,NA,12,NA,NA,NA,NA,NA,NA
6-Houston,Fort Bend,2011,48157,-95.77090562,29.52763253,176837,607316,298,21,66,82,NA,NA,NA,NA,NA,NA
6-Houston,Fort Bend,2012,48157,-95.77090562,29.52763253,179932,629845,238,20,55,73,NA,NA,NA,NA,NA,NA
6-Houston,Fort Bend,2013,48157,-95.77090562,29.52763253,183299,653147,226,21,32,91,NA,NA,NA,NA,NA,NA
6-Houston,Fort Bend,2014,48157,-95.77090562,29.52763253,186665,677179,224,24,29,88,NA,NA,NA,NA,NA,NA
6-Houston,Fort Bend,2015,48157,-95.77090562,29.52763253,190264,702044,253,18,23,94,NA,NA,NA,NA,NA,NA
